C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TIME_NORM_LOCAL[h],TREATMENT,T[degc],P_ATMOS[hpa],P_DROP[pa],F[mg/h m2],F_STDEV[mg/h m2]
40.6133707147,0.214930910128485,12.0,2025-11-01 01:08:48.795,86.5272311111111,84.28560833333333,H2SO4,8.2,1000.1,129.5,7.763648587212601,0.04108617500599043
23.8270751239,0.1720563050018475,13.0,2025-11-01 01:16:48.017,86.66034833333333,84.28524694444445,RAW,8.2,1000.1,127.3,4.515926716673568,0.03260969550352437
51.94303631786667,0.1390178506784894,14.0,2025-11-01 01:24:48.257,86.79374833333334,84.28535944444444,AA,8.2,1000.1,131.6,10.009611623292678,0.026789244384582477
24.196222745366665,0.2308359442328922,15.0,2025-11-01 01:32:48.055,86.92702555555556,84.28563055555556,RAW,8.2,999.7,131.3,4.655519515559553,0.04441442181195961
13.8907753084,0.2095113171190052,16.0,2025-11-01 01:40:47.390,87.06017416666666,84.28521083333334,BACKGROUND,8.2,999.7,131.3,2.67268061693193,0.04031141702747349
47.55749674513333,0.2479891816715966,17.0,2025-11-01 01:48:47.542,87.19354972222222,85.88441166666667,AA,8.2,999.7,129.5,9.087451073680052,0.047386631119797164
49.73626923676667,0.2279165722401545,18.0,2025-11-01 01:56:47.266,87.3268063888889,85.88458638888889,H2SO4,8.2,999.7,125.6,9.359577389996431,0.042890285682455356
48.220947339733335,0.1971494668364821,4.0,2025-11-01 02:04:46.288,87.45986805555556,87.45986805555556,AA,8.2,999.7,131.2,9.274507789391423,0.03791846420948874
13.480609144733334,0.2203155128507631,5.0,2025-11-01 02:12:45.701,87.59303833333334,87.4598,BACKGROUND,8.2,999.7,131.2,2.592773917063861,0.042374072945151484
31.08723108263333,0.2006741466596309,8.0,2025-11-01 02:20:46.279,87.72653222222222,86.79383333333332,H2SO4,8.2,999.7,131.2,5.979118676271292,0.038596378524290445
11.286350615433332,0.2852871589200398,9.0,2025-11-01 02:28:46.117,87.85982055555556,86.79386416666668,BACKGROUND,8.2,999.7,131.2,2.1707443024535564,0.05487030271255327
20.824148501133337,0.1761603653313907,11.0,2025-11-01 02:44:44.530,88.12604638888888,86.01745916666667,RAW,8.0,999.4,127.3,3.946827569743762,0.0333878999445392
39.5430077207,0.2148182919727307,12.0,2025-11-01 02:52:44.704,88.25942805555556,86.01780527777777,H2SO4,8.0,999.4,129.5,7.559120752407435,0.04106509601690568
24.0108558304,0.2017929182443841,13.0,2025-11-01 03:00:44.631,88.39274111111112,86.01763972222223,RAW,8.0,999.4,127.3,4.550808296406831,0.03824607056863038
48.74854055946667,0.1802728923322938,14.0,2025-11-01 03:08:45.000,88.52617694444444,86.01778805555556,AA,8.0,999.4,131.6,9.394123430592455,0.03473962055732977
23.70853919906666,0.1776107036059753,15.0,2025-11-01 03:16:44.289,88.65931277777779,86.01791777777778,RAW,8.0,999.4,131.3,4.563560979284801,0.03418756717459234
13.4951575524,0.1975956477257785,16.0,2025-11-01 03:24:44.578,88.7927263888889,86.01776305555555,BACKGROUND,8.0,999.4,131.3,2.5976283860566864,0.0380343883723282
44.42362440353333,0.2256124442340517,17.0,2025-11-01 03:32:44.434,88.92601972222222,87.61688166666666,AA,8.1,999.1,129.5,8.486541564537925,0.04310025152555961
45.301600237133336,0.2017848193503342,18.0,2025-11-01 03:40:43.506,89.05909527777779,87.61687527777778,H2SO4,8.1,999.1,125.6,8.522955734492546,0.03796340690423924
43.16073630733333,0.2613522638981333,4.0,2025-11-01 03:48:43.500,89.19242694444445,89.19242694444445,AA,8.1,999.1,131.2,8.299226785711864,0.05025451126702143
12.917391591799998,0.248598943933443,5.0,2025-11-01 03:56:43.210,89.32567972222222,89.19244138888888,BACKGROUND,8.1,999.1,131.2,2.483839977539515,0.04780222004789021
28.492580940466667,0.1716504221984404,8.0,2025-11-01 04:04:43.242,89.45902194444444,88.52632305555555,H2SO4,8.1,999.1,131.2,5.478738575064739,0.033006058366200824
10.921917460166666,0.2267988068438088,9.0,2025-11-01 04:12:43.158,89.59233194444445,88.52637555555555,BACKGROUND,8.1,999.1,131.2,2.10013724722644,0.04361034805622212
20.66498359606667,0.1849850313209882,11.0,2025-11-01 04:28:42.154,89.85871972222222,87.7501325,RAW,8.1,999.1,127.3,3.9140929650098206,0.03503746356050411
38.0950179561,0.2568139179532963,12.0,2025-11-01 04:36:42.278,89.99208750000001,87.75046472222222,H2SO4,8.0,998.6,129.5,7.276490767947391,0.0490537661701858
23.662869667833327,0.2116352212000277,13.0,2025-11-01 04:44:42.299,90.12542666666668,87.75032527777778,RAW,8.0,998.6,127.3,4.481263995518977,0.040079386408344166
46.667073481500005,0.1945224997405548,14.0,2025-11-01 04:52:40.812,90.25834694444444,87.74995805555555,AA,8.0,998.6,131.6,8.985814054066003,0.037455595168050464
23.5577484746,0.1906247386262751,15.0,2025-11-01 05:00:41.632,90.39190805555556,87.75051305555556,RAW,8.0,998.6,131.3,4.53090607501088,0.03666321453514103
13.453692645566669,0.2407381280807198,16.0,2025-11-01 05:08:40.927,90.52504555555556,87.75008222222222,BACKGROUND,8.0,998.6,131.3,2.5875740122130773,0.04630161698957529
42.32883167383334,0.2200002208185647,17.0,2025-11-01 05:16:40.881,90.65836611111112,89.34922805555556,AA,8.0,998.6,129.5,8.085187234918411,0.04202201919362369
40.00158989433333,0.2141806821033825,18.0,2025-11-01 05:24:40.352,90.7915525,89.3493325,H2SO4,8.0,998.6,125.6,7.52473116545286,0.04028969993239149
36.05878547249999,0.2509187656369347,4.0,2025-11-01 05:32:40.763,90.925,90.925,AA,7.5,998.0,131.2,6.940790709351202,0.048298205680357954
12.086918921766667,0.2282900078183424,5.0,2025-11-01 05:40:39.816,91.0580702777778,90.92483194444443,BACKGROUND,7.5,998.0,131.2,2.326555746611589,0.0439424995750809
24.1569110323,0.243715253723738,8.0,2025-11-01 05:48:39.849,91.19141277777778,90.25871388888888,H2SO4,7.5,998.0,131.2,4.649853328739605,0.04691163461572941
10.19943508765,0.2465615701489019,9.0,2025-11-01 05:56:39.357,91.32460944444443,90.25865305555556,BACKGROUND,7.5,998.0,131.2,1.9632426153393592,0.04745950904746028
17.226170049300002,0.1882431354809301,11.0,2025-11-01 06:12:39.141,91.59121611111112,89.48262888888888,RAW,7.5,998.0,127.3,3.266133022276272,0.03569145777915247
29.7688993053,0.2306998752636621,12.0,2025-11-01 06:20:39.532,91.72465805555557,89.48303527777779,H2SO4,7.5,998.0,129.5,5.692835019426597,0.04411773224831659
19.161021239533337,0.21241274139039,13.0,2025-11-01 06:28:39.298,91.85792638888888,89.48282499999999,RAW,7.5,998.0,127.3,3.6329865566095427,0.04027408687026019
36.53495176013334,0.1953887042844972,14.0,2025-11-01 06:36:37.773,91.99083611111112,89.48244722222222,AA,7.5,997.4,131.6,7.038923450302324,0.03764412066401245
19.660188059933336,0.2075278578324635,15.0,2025-11-01 06:44:38.565,92.12438944444445,89.48299444444446,RAW,7.5,997.4,131.3,3.783465604202474,0.03993728389725326
12.095371338166668,0.2321333095237699,16.0,2025-11-01 06:52:38.236,92.25763138888888,89.48266805555555,BACKGROUND,7.5,997.4,131.3,2.3276695669698086,0.04467243087886554
33.762913792966664,0.19214731607493,17.0,2025-11-01 07:00:37.519,92.39076555555556,91.0816275,AA,7.5,997.4,129.5,6.452745897636368,0.03672306878331777
35.0005743413,0.2083782932500947,18.0,2025-11-01 07:08:37.835,92.52418666666668,91.08196666666667,H2SO4,7.5,997.4,125.6,6.587790050238506,0.03922085488005361
31.991130573000003,0.1992944841577093,4.0,2025-11-01 07:16:37.410,92.65740194444444,92.65740194444444,AA,7.5,997.4,131.2,6.154124320143208,0.0383382209336636
11.401995549366667,0.2333404121577255,5.0,2025-11-01 07:24:37.431,92.79074111111112,92.65750277777778,BACKGROUND,7.5,997.4,131.2,2.193398509265058,0.044887626026698296
22.293273352733333,0.2017458834868177,8.0,2025-11-01 07:32:36.290,92.9237575,91.99105861111111,H2SO4,7.6,997.7,131.2,4.288312322805073,0.038807641414653114
9.739586335296666,0.175567829410039,9.0,2025-11-01 07:40:36.736,93.05721472222224,91.99125833333332,BACKGROUND,7.6,997.7,131.2,1.873497329882052,0.03377205646002178
17.895326738700003,0.2117931699214027,11.0,2025-11-01 07:56:35.752,93.32360805555555,91.21502083333334,RAW,7.6,997.7,127.3,3.3907789889337767,0.04013024411653422
33.26083028383333,0.2014130298673785,12.0,2025-11-01 08:04:35.467,93.45686222222224,91.21523944444444,H2SO4,7.6,997.7,129.5,6.356435137322593,0.03849178896733356
21.047561398066662,0.2018726645834696,13.0,2025-11-01 08:12:35.724,93.59026694444444,91.21516555555556,RAW,7.6,997.7,127.3,3.988059564317434,0.03825052202200975
41.458071636400014,0.2508793296783257,14.0,2025-11-01 08:20:35.851,93.72363555555556,91.21524666666666,AA,7.6,997.7,131.6,7.986981739837907,0.04833241262683963
21.423244253533326,0.2231956678619631,15.0,2025-11-01 08:28:34.338,93.85654861111112,91.21515361111112,RAW,7.6,997.7,131.3,4.122524560214013,0.04295005983244372
12.870535149666663,0.2242162783056053,16.0,2025-11-01 08:36:34.762,93.98999972222222,91.21503638888888,BACKGROUND,8.5,996.8,131.3,2.4665656764124764,0.04296978872520904
39.15179662243334,0.1472482396810951,17.0,2025-11-01 08:44:34.428,94.12324027777775,92.81410222222222,AA,8.5,996.8,129.5,7.451613073095448,0.028025199414967367
39.7078030874,0.2075262736694023,18.0,2025-11-01 08:52:34.112,94.25648583333331,92.81426583333334,H2SO4,8.5,996.8,125.6,7.442766512874127,0.0388983897398821
38.71887100803334,0.1994528939504791,4.0,2025-11-01 09:00:34.667,94.38997333333332,94.38997333333332,AA,8.5,996.8,131.2,7.417427645202115,0.0382094666240888
13.551242370766664,0.258335838168409,5.0,2025-11-01 09:08:33.914,94.5230975,94.38985916666668,BACKGROUND,8.5,996.8,131.2,2.596030234634272,0.049489753649564025
42.46589543406666,0.2806114162663995,8.0,2025-11-01 09:16:32.953,94.65616388888888,93.723465,H2SO4,8.5,996.8,131.2,8.135250294502521,0.05375711694026049
13.081193618966664,0.2133698789336383,9.0,2025-11-01 09:24:32.908,94.78948472222224,93.72352833333332,BACKGROUND,8.5,996.8,131.2,2.5059823454416694,0.04087556267659328
34.05014805453333,0.1609282711951852,11.0,2025-11-01 09:40:33.509,95.05631833333332,92.94773111111112,RAW,9.7,996.2,127.3,6.394241027515478,0.03022054860129722
58.6933134986,0.3793692781003594,12.0,2025-11-01 09:48:33.424,95.18962805555556,92.94800527777778,H2SO4,9.7,996.2,129.5,11.116787614276031,0.071854312538063
34.336090044833334,0.2992854209939557,13.0,2025-11-01 09:56:32.566,95.32272305555556,92.94762166666668,RAW,9.7,996.2,127.3,6.4479377692429285,0.05620249036191809
53.88512686013334,0.2575254680725942,14.0,2025-11-01 10:04:31.875,95.45586444444444,92.94747555555556,AA,9.7,996.2,131.6,10.288513945449843,0.04917042092989196
31.9586251238,0.1876834590810361,15.0,2025-11-01 10:12:31.828,95.58918472222224,92.94778972222224,RAW,9.7,996.2,131.3,6.09503560305408,0.0357943234657912
16.768992342599997,0.2319724253827774,16.0,2025-11-01 10:20:32.055,95.72258111111113,92.94761777777778,BACKGROUND,9.7,996.2,131.3,3.1981227277318913,0.04424095799358713
58.39791433469999,0.2759677721847087,17.0,2025-11-01 10:28:32.240,95.85596583333334,94.54682777777778,AA,9.7,996.2,129.5,11.060837633421919,0.052269584538543676
56.22123037196666,0.2372179829450851,18.0,2025-11-01 10:36:31.193,95.98900833333332,94.54678833333334,H2SO4,10.5,996.0,125.6,10.455315866909414,0.04411481080354798
57.02727152283334,0.2827851955603651,4.0,2025-11-01 10:44:31.131,96.12232444444444,96.12232444444444,AA,10.5,996.0,131.2,10.839057076862767,0.053748404812657774
16.971501180733334,0.2807251069671228,5.0,2025-11-01 10:52:30.184,96.25539472222222,96.12215638888888,BACKGROUND,10.5,996.0,131.2,3.225738582010856,0.05335684797942217
41.35320027523333,0.2197967532800752,8.0,2025-11-01 11:00:30.339,96.38877111111113,95.45607222222222,H2SO4,10.5,996.0,131.2,7.859918353532361,0.041776320179687465
14.677200222266668,0.2401706309121006,9.0,2025-11-01 11:08:29.420,96.52184916666668,95.45589277777778,BACKGROUND,10.5,996.0,131.2,2.7896654826628686,0.045648741507825545
33.31526177443333,0.2225086378232095,11.0,2025-11-01 11:24:30.147,96.78871777777778,94.68013055555556,RAW,10.5,996.0,127.3,6.237340088157301,0.04165844639170886
50.36994254893333,0.21975993945003,12.0,2025-11-01 11:32:29.315,96.92182,94.68019722222223,H2SO4,10.9,995.2,129.5,9.490462018168543,0.0414061095352529
35.84933899886666,0.2092524440992719,13.0,2025-11-01 11:40:30.062,97.05536083333334,94.68025944444445,RAW,10.9,995.2,127.3,6.696939413798059,0.039090007778561586
60.92283982686666,0.2415293534101687,14.0,2025-11-01 11:48:28.717,97.18832055555556,94.67993166666668,AA,10.9,995.2,131.6,11.57148507337914,0.04587529595979481
35.85798673586667,0.2391253497473832,15.0,2025-11-01 11:56:28.477,97.32158722222222,94.68019222222222,RAW,10.9,995.2,131.3,6.802981359717185,0.04536688880360763
17.78878554053334,0.2397454537756235,16.0,2025-11-01 12:04:28.065,97.45480611111113,94.67984277777778,BACKGROUND,10.9,995.2,131.3,3.3748904347496125,0.04548453501102799
59.95532780986667,0.1891415781971245,17.0,2025-11-01 12:12:28.178,97.58817083333332,96.27903277777776,AA,10.9,995.2,129.5,11.29649415052655,0.035637145350968416
51.53005954543333,0.2215606955378812,18.0,2025-11-01 12:20:27.628,97.72135138888888,96.2791313888889,H2SO4,10.9,995.2,125.6,9.561730079365324,0.04111199532113496
49.7685444664,0.3129304839321828,4.0,2025-11-01 12:28:27.263,97.85458333333334,97.85458333333334,AA,10.9,995.2,131.2,9.438497665867335,0.059346594798782765
16.5148184395,0.2420370057971576,5.0,2025-11-01 12:36:26.737,97.98777055555556,97.85453222222222,BACKGROUND,10.7,994.3,131.2,3.131372288130539,0.045892600965115785
34.18403915096667,0.1689179193558079,8.0,2025-11-01 12:44:27.410,98.12129083333332,97.18859194444444,H2SO4,10.7,994.3,131.2,6.481630620757052,0.032028501771131805
13.7281122947,0.1675737565594671,9.0,2025-11-01 12:52:27.140,98.25454916666666,97.1885927777778,BACKGROUND,10.7,994.3,131.2,2.602985347095902,0.03177363526160176
25.537924992,0.2053954331564488,11.0,2025-11-01 13:08:26.700,98.5210936111111,96.41250638888889,RAW,10.7,994.3,127.3,4.76972995687715,0.03836179920016862
36.4388211286,0.1775037207157195,12.0,2025-11-01 13:16:26.293,98.6543138888889,96.41269111111112,H2SO4,10.7,994.3,129.5,6.864251467543968,0.0334376946805525
26.52312576933333,0.2393667394430645,13.0,2025-11-01 13:24:26.614,98.7877363888889,96.412635,RAW,10.7,994.3,127.3,4.95373635765785,0.04470663564715007
42.7420458027,0.1953861270982481,14.0,2025-11-01 13:32:26.081,98.92092166666669,96.41253277777778,AA,10.9,993.6,131.6,8.105232575161223,0.03705133838004714
27.058772746333336,0.1972775785170872,15.0,2025-11-01 13:40:25.690,99.0541463888889,96.41275138888888,RAW,10.9,993.6,131.3,5.125340105838928,0.03736735197251059
15.716334502933332,0.2050052251699578,16.0,2025-11-01 13:48:25.253,99.18735833333334,96.412395,BACKGROUND,10.9,993.6,131.3,2.9769110483985144,0.03883108492466663
46.80459159333334,0.1574454012208863,17.0,2025-11-01 13:56:24.954,99.32060861111113,98.01147055555556,AA,10.9,993.6,129.5,8.804517792633328,0.029617411224565324
43.25169752326667,0.2336242315605089,18.0,2025-11-01 14:04:24.440,99.45379916666668,98.01157916666666,H2SO4,10.9,993.6,125.6,8.012724450052543,0.04328076583219949
39.13760788906667,0.1674345832364961,4.0,2025-11-01 14:12:24.740,99.58721583333332,99.58721583333332,AA,10.9,993.6,131.2,7.410430295535347,0.03170255861454119
14.859186519033337,0.2394766452857125,5.0,2025-11-01 14:20:24.408,99.72045694444444,99.58721861111113,BACKGROUND,10.9,993.6,131.2,2.813482271572754,0.04534321546499443
27.80444822986666,0.2230634487704184,8.0,2025-11-01 14:28:24.546,99.85382861111113,98.92112972222222,H2SO4,10.9,993.6,131.2,5.264576365966593,0.042235492349972675
12.487628410766668,0.2609778112300361,9.0,2025-11-01 14:36:24.098,99.9870375,98.9210811111111,BACKGROUND,10.7,992.9,131.2,2.364443489338425,0.04941428959342067
22.064856282400005,0.1868745210752648,11.0,2025-11-01 14:52:23.138,100.2534375,98.14485027777778,RAW,10.7,992.9,127.3,4.115260758732117,0.03485349614542092
32.737354060433326,0.2369240912222329,12.0,2025-11-01 15:00:23.588,100.38689583333334,98.14527305555556,H2SO4,10.7,992.9,129.5,6.15829535024679,0.044568309541507596
23.50582549283333,0.2379511489339943,13.0,2025-11-01 15:08:23.069,100.520085,98.14498361111112,RAW,10.7,992.9,127.3,4.38401229603388,0.04437966933346265
38.63680656693332,0.1920836519641984,14.0,2025-11-01 15:16:22.663,100.65330555555556,98.14491666666667,AA,10.7,992.9,131.6,7.3267474593979,0.03642507065335512
23.935504925333337,0.2135405533503903,15.0,2025-11-01 15:24:23.177,100.78678166666668,98.14538666666668,RAW,10.7,992.9,131.3,4.533744175140269,0.04044778846022522
14.693310183933333,0.2004264587082048,16.0,2025-11-01 15:32:22.734,100.91999194444443,98.14502861111112,BACKGROUND,10.5,992.6,131.3,2.784254529598627,0.0379790713272989
35.49902018463333,0.2327957981694395,17.0,2025-11-01 15:40:22.326,101.05321194444446,99.74407388888888,AA,10.5,992.6,129.5,6.680487801546386,0.0438093638031001
33.408630079199995,0.217888615884512,18.0,2025-11-01 15:48:21.141,101.18621611111112,99.74399611111112,H2SO4,10.5,992.6,125.6,6.191707222968912,0.04038185683090234
28.8745121448,0.2307992806747661,4.0,2025-11-01 15:56:21.443,101.31963333333331,101.31963333333331,AA,10.5,992.6,131.2,5.469385031152999,0.04371779944170512
13.055129762000004,0.1554899640796803,5.0,2025-11-01 16:04:19.996,101.45256472222222,101.3193263888889,BACKGROUND,10.5,992.6,131.2,2.4728913493661175,0.029452774050940114
20.86424704593333,0.2277913603636937,8.0,2025-11-01 16:12:20.592,101.58606361111111,100.65336472222222,H2SO4,10.5,992.6,131.2,3.9520875679922707,0.04314804178686476
11.140324108833331,0.2711223062478732,9.0,2025-11-01 16:20:20.898,101.71948194444444,100.65352555555556,BACKGROUND,10.5,992.6,131.2,2.1101905243451493,0.051355751950629816
17.67856422816667,0.1986160873005216,11.0,2025-11-01 16:36:19.575,101.98578111111112,99.87719388888888,RAW,10.6,992.7,127.3,3.2976820946858507,0.037048976735562365
25.776756133366675,0.1918908087140242,12.0,2025-11-01 16:44:19.967,102.11922333333334,99.87760055555556,H2SO4,10.6,992.7,129.5,4.849653841933743,0.036102447992170814
19.3270522895,0.1745062766605277,13.0,2025-11-01 16:52:20.367,102.25266777777776,99.8775663888889,RAW,10.6,992.7,127.3,3.605183851785616,0.032551638047440885
30.9997051937,0.2300227511017968,14.0,2025-11-01 17:00:20.443,102.38602222222222,99.87763333333332,AA,10.6,992.7,131.6,5.879401272097133,0.043626094086663465
20.053734942633337,0.2044642390666604,15.0,2025-11-01 17:08:19.792,102.51917472222222,99.8777797222222,RAW,10.6,992.7,131.3,3.799051904303138,0.03873444318527965
13.6390435561,0.2355376739384996,16.0,2025-11-01 17:16:19.078,102.65230972222224,99.87734638888888,BACKGROUND,10.6,992.7,131.3,2.5838296229056996,0.04462110680483972
28.54234215663333,0.2304816875664175,17.0,2025-11-01 17:24:19.289,102.78570166666668,101.47656361111112,AA,10.6,992.7,129.5,5.36997279958459,0.043362958310916855
29.013811022366664,0.1882558372921182,18.0,2025-11-01 17:32:17.723,102.9186,101.47638,H2SO4,10.6,993.0,125.6,5.377475222281817,0.03489169691316566
25.316455760533337,0.2181068217195633,4.0,2025-11-01 17:40:18.773,103.052225,103.052225,AA,10.6,993.0,131.2,4.7956628501890695,0.041315687795600235
12.182689518633332,0.21075004693411,5.0,2025-11-01 17:48:18.026,103.18535083333332,103.0521125,BACKGROUND,10.6,993.0,131.2,2.3077508199618078,0.039922103643477085
18.7835577297,0.2490961382614628,8.0,2025-11-01 17:56:18.096,103.3187036111111,102.38600472222222,H2SO4,10.6,993.0,131.2,3.558144585907327,0.047185953187346606
10.702201119299998,0.1840917969256992,9.0,2025-11-01 18:04:17.549,103.451885,102.38592861111113,BACKGROUND,10.6,993.0,131.2,2.027303853610101,0.03487226647726173
16.3905469395,0.2184831210128847,11.0,2025-11-01 18:20:16.588,103.71828472222222,101.6096975,RAW,10.6,993.0,127.3,3.058344951115919,0.04076720273705448
25.673471696666663,0.2236857006178728,12.0,2025-11-01 18:28:16.716,103.8516536111111,101.61003083333333,H2SO4,10.6,993.0,129.5,4.831681570667049,0.042097075536435796
18.976857903200003,0.2280044753699209,13.0,2025-11-01 18:36:16.029,103.98479611111112,101.60969472222224,RAW,10.4,993.4,127.3,3.5448548216074514,0.04259096885195364
32.739322796299994,0.1726980522059242,14.0,2025-11-01 18:44:16.194,104.11817527777777,101.60978638888888,AA,10.4,993.4,131.6,6.218098288129391,0.03280011225236149
19.78564457333333,0.2306713041791343,15.0,2025-11-01 18:52:15.578,104.2513375,101.6099425,RAW,10.4,993.4,131.3,3.7535526525190286,0.04376086320829649
13.198948726133333,0.2542489799547207,16.0,2025-11-01 19:00:15.605,104.38467833333334,101.609715,BACKGROUND,10.4,993.4,131.3,2.5039845842684025,0.04823380555392845
29.38942376826667,0.2418917982808939,17.0,2025-11-01 19:08:15.055,104.5178588888889,103.20872083333336,AA,10.4,993.4,129.5,5.53714506156047,0.04557387674028656
30.167137706699997,0.2059371583401768,18.0,2025-11-01 19:16:14.332,104.6509913888889,103.20877138888888,H2SO4,10.4,993.4,125.6,5.597432582380415,0.03821109484179289
25.9743254429,0.1851012834780427,4.0,2025-11-01 19:24:14.502,104.78437194444444,104.78437194444444,AA,10.4,993.4,131.2,4.9257361083982225,0.03510235820148611
12.004587378266663,0.2130332089209701,5.0,2025-11-01 19:32:14.907,104.91781777777776,104.78457944444445,BACKGROUND,10.4,993.8,131.2,2.2774504524293975,0.040415598033624676
20.016874114866667,0.1819951509092851,8.0,2025-11-01 19:40:14.286,105.0509786111111,104.1182797222222,H2SO4,10.4,993.8,131.2,3.7975015360925917,0.0345272124495257
10.551165879533333,0.2580694544914894,9.0,2025-11-01 19:48:13.648,105.18413472222224,104.11817833333332,BACKGROUND,10.4,993.8,131.2,2.0017145736724573,0.04895964995464208
17.025027303766667,0.2341320425244744,11.0,2025-11-01 20:04:13.578,105.45078194444444,103.34219472222225,RAW,10.4,993.8,127.3,3.181535706259995,0.04375320168246633
27.6306221181,0.1838452515663073,12.0,2025-11-01 20:12:12.664,105.58386138888888,103.34223861111111,H2SO4,10.4,993.8,129.5,5.2078723458720315,0.034651503591186475
19.3495137504,0.2073169368774185,13.0,2025-11-01 20:20:13.359,105.7173877777778,103.3422863888889,RAW,10.4,993.8,127.3,3.615921889420194,0.038742154442361905
34.4407463116,0.2033736954253708,14.0,2025-11-01 20:28:12.549,105.85049611111111,103.34210722222224,AA,10.4,993.8,131.6,6.543879313608918,0.03864181415772745
20.878791873333338,0.1850477716918502,15.0,2025-11-01 20:36:13.308,105.98404027777778,103.34264527777778,RAW,10.5,994.3,131.3,3.963125466505117,0.035124998657066094
13.5803975973,0.2006087284591388,16.0,2025-11-01 20:44:12.588,106.11717361111111,103.34221027777778,BACKGROUND,10.5,994.3,131.3,2.577774609261044,0.038078714773485275
34.96636775573334,0.2404492233043146,17.0,2025-11-01 20:52:11.884,106.25031138888887,104.94117333333332,AA,10.5,994.3,129.5,6.591518853424425,0.04532714406522174
34.626932542,0.2177910142084089,18.0,2025-11-01 21:00:11.059,106.38341555555554,104.94119555555557,H2SO4,10.5,994.3,125.6,6.428489428813119,0.04043289802904323
30.44172679223333,0.2072187263194199,4.0,2025-11-01 21:08:11.822,106.51696083333331,106.51696083333331,AA,10.5,994.3,131.2,5.776121166991072,0.03931841578697514
12.4897041886,0.2210027476009211,5.0,2025-11-01 21:16:11.601,106.65023277777776,106.51699444444444,BACKGROUND,10.5,994.3,131.2,2.369840752648608,0.041933844853589315
21.85253761056667,0.2350079515901383,8.0,2025-11-01 21:24:11.420,106.78351583333334,105.85081694444445,H2SO4,10.5,994.3,131.2,4.1463779603023765,0.044591241911327344
10.8117995794,0.2017668651712086,9.0,2025-11-01 21:32:11.342,106.9168275,105.8508711111111,BACKGROUND,10.0,994.7,131.2,2.0559185163402924,0.03836699256613885
16.970566986433333,0.2044980460275613,11.0,2025-11-01 21:48:09.950,107.1831075,105.07452027777778,RAW,10.0,994.7,127.3,3.178714683857061,0.03830402026329139
28.026475492433327,0.2384906104919019,12.0,2025-11-01 21:56:10.013,107.31645833333332,105.07483555555557,H2SO4,10.0,994.7,129.5,5.2947366506447375,0.04505543255151833
20.02791524053333,0.1867941391129374,13.0,2025-11-01 22:04:09.226,107.44957305555556,105.07447166666668,RAW,10.0,994.7,127.3,3.7513789794425616,0.03498794550184461
35.40647910966667,0.2051969335658108,14.0,2025-11-01 22:12:09.177,107.58289277777776,105.07450388888888,AA,10.0,994.7,131.6,6.742977032227573,0.039078672743261524
20.592863656166667,0.2181575966848686,15.0,2025-11-01 22:20:09.184,107.71622805555556,105.07483305555554,RAW,10.0,994.7,131.3,3.91732948187615,0.04149957963388781
13.12064991163333,0.2364084104034882,16.0,2025-11-01 22:28:09.762,107.84972194444444,105.07475861111112,BACKGROUND,10.0,994.7,131.3,2.4959087564698907,0.04497138675318414
29.2505108522,0.2061142677060472,17.0,2025-11-01 22:36:08.749,107.98277388888889,106.67363583333332,AA,9.2,994.7,129.5,5.541637421934563,0.0390492509647421
29.152716385033333,0.1818801478737463,18.0,2025-11-01 22:44:08.053,108.11591388888888,106.67369388888888,H2SO4,9.2,994.7,125.6,5.439307545903342,0.0339351588275177
25.368269671133337,0.1529834976996842,4.0,2025-11-01 22:52:08.647,108.24941222222223,108.24941222222223,AA,9.2,994.7,131.2,4.837572993260905,0.029173012053270296
10.969772420199998,0.2124656466595659,5.0,2025-11-01 23:00:07.464,108.38241694444444,108.24917861111112,BACKGROUND,9.2,994.7,131.2,2.091868128576506,0.04051589200210958
18.0466678954,0.1812564129835171,8.0,2025-11-01 23:08:08.140,108.51593805555557,107.58323916666669,H2SO4,9.2,994.7,131.2,3.441388567722341,0.034564483099222526
9.447204176336664,0.2474235113304764,9.0,2025-11-01 23:16:08.349,108.64932944444443,107.58337305555555,BACKGROUND,9.2,994.7,131.2,1.8015237293567508,0.04718214177895181
14.3691268515,0.1710627865234693,11.0,2025-11-01 23:32:06.723,108.91554444444444,106.8069572222222,RAW,9.1,995.1,127.3,2.7011132805745164,0.03215643993304934
21.615777143600003,0.1809007340504168,12.0,2025-11-01 23:40:07.434,109.04907527777776,106.8074525,H2SO4,9.1,995.1,129.5,4.098301981140094,0.034298366041770084
16.203187761833334,0.1638545872060786,13.0,2025-11-01 23:48:06.092,109.18203583333334,106.80693444444444,RAW,9.1,995.1,127.3,3.0458806650845083,0.030801440209931183
26.9649646074,0.1421996765967125,14.0,2025-11-01 23:56:05.073,109.31508611111111,106.8066972222222,AA,9.1,995.1,131.6,5.153781673476415,0.027178455373061728
17.436314804533332,0.2297849286709375,15.0,2025-11-02 00:04:05.838,109.44863194444444,106.80723694444444,RAW,9.1,995.1,131.3,3.3287814455861615,0.043868432957879726
11.831959560399998,0.2069093266858911,16.0,2025-11-02 00:12:05.917,109.5819872222222,106.80702388888888,BACKGROUND,9.1,995.1,131.3,2.258849297636287,0.03950123264645621
