C[PPB],C_STDEV[PPB],VALVE_ID,DATE_TIME,TIME_NORM_GLOBAL[h],TIME_NORM_LOCAL[h],TREATMENT,T_GROUND_10cm[DEGC],P_ATMOSPHERE[hpa],P_DROP[pa],F[mg/h m2],F_STDEV[mg/h m2],TAN[mg/m2],TAN_STDEV[mg/m2],TAN_RATE[1/h],TAN_RATE_STDEV[1/h]
107.154236867,0.2156754558757857,15.0,2025-10-30 02:46:15.703,40.15137222222222,37.50997722222223,RAW,9.8,983.2,131.3,20.162265267684983,0.040581743477804355,5218.4,165.7,0.0038636871967815778,0.00012292999280789262
21.57718974013333,0.2465640471702181,16.0,2025-10-30 02:54:15.224,40.2845725,37.50960916666666,BACKGROUND,9.8,983.2,131.3,4.059989002690744,0.04639377657731167,0.0,0.0,0.0,0.0
24.825134612133336,0.2136771530015835,17.0,2025-10-30 03:02:15.595,40.418008888888885,39.10887083333333,AA,9.8,983.2,129.5,4.6389971946597175,0.03992919792075354,5371.0,143.2,0.0008637120079426024,2.4198303417826902e-05
31.442240990166667,0.2257492175309108,18.0,2025-10-30 03:10:14.990,40.55117416666667,39.10895416666666,H2SO4,9.8,983.2,125.6,5.78636633429771,0.041544992697035765,5466.2,95.3,0.0010585720124213732,1.9959303222631452e-05
26.9544569342,0.217679457515468,4.0,2025-10-30 03:18:15.276,40.68458694444445,40.68458694444445,AA,9.8,983.2,131.2,5.069850084025182,0.040943218357892185,5371.0,143.2,0.0009439303824288182,2.6295963680481386e-05
12.591073778866669,0.276945330363387,5.0,2025-10-30 03:26:13.878,40.81753194444444,40.68429361111111,BACKGROUND,9.8,983.2,131.2,2.3682486577854354,0.05209050621352732,0.0,0.0,0.0,0.0
22.22225605403333,0.2037823713820442,8.0,2025-10-30 03:34:14.778,40.95111527777778,40.01841638888889,H2SO4,9.8,982.6,131.2,4.17722211360291,0.03830593194632079,5466.2,95.3,0.0007641912322276737,1.5053815984857751e-05
11.586470796066669,0.1990675503675521,9.0,2025-10-30 03:42:13.865,41.084195,40.01823861111112,BACKGROUND,9.8,982.6,131.2,2.1779634754572794,0.037419664838448025,0.0,0.0,0.0,0.0
82.35580759386667,0.3235376590135513,11.0,2025-10-30 03:58:14.453,41.351025,39.24243777777778,RAW,9.8,982.6,127.3,15.248984944380245,0.05990616855544135,5218.4,165.7,0.002922157163954516,9.349478981984178e-05
32.6384268645,0.1859318108512824,12.0,2025-10-30 04:06:13.500,41.48409361111111,39.24247083333333,H2SO4,9.8,982.6,129.5,6.095321334502479,0.03472330753407662,5466.2,95.3,0.0011150929959574255,2.0452501555697683e-05
93.38870268726669,0.1875812883467258,13.0,2025-10-30 04:14:13.338,41.617381944444446,39.24228055555555,RAW,9.8,982.6,127.3,17.29183360420825,0.03473251401956621,5218.4,165.7,0.003313627472828501,0.00010542800790493258
35.695572946966664,0.2040367967031231,14.0,2025-10-30 04:22:12.786,41.75056194444444,39.242173055555554,AA,9.8,982.6,131.6,6.720085603350686,0.03841217907093337,5371.0,143.2,0.0012511795947403996,3.411660218180131e-05
100.17752323206668,0.264801282493931,15.0,2025-10-30 04:30:13.142,41.88399416666666,39.242599166666665,RAW,9.8,982.5,131.3,18.836098631619926,0.0497898422112171,5218.4,165.7,0.0036095543905449805,0.0001150107299514186
21.39133417610001,0.2234587917929748,16.0,2025-10-30 04:38:12.480,42.01714361111111,39.24218027777778,BACKGROUND,9.8,982.5,131.3,4.022152548826291,0.042016329676713045,0.0,0.0,0.0,0.0
25.47049650233333,0.1707342142852706,17.0,2025-10-30 04:46:12.759,42.150554444444445,40.84141638888889,AA,9.8,982.5,129.5,4.756205357854052,0.03188186711155061,5371.0,143.2,0.0008855344177721191,2.434461884788589e-05
33.87607337033333,0.2274398509009365,18.0,2025-10-30 04:54:11.088,42.28342361111111,40.84120361111111,H2SO4,9.8,982.5,125.6,6.229829878014384,0.041826322758960574,5466.2,95.3,0.0011397003179566033,2.1292426585909384e-05
28.16061413103333,0.219758003788251,4.0,2025-10-30 05:02:11.525,42.41687833333333,42.41687833333333,AA,9.8,982.5,131.2,5.292944522581149,0.041304742752842405,5371.0,143.2,0.0009854672356323123,2.7376567814654782e-05
12.659405374233334,0.2167000155281832,5.0,2025-10-30 05:10:11.124,42.55010027777778,42.41686194444445,BACKGROUND,9.8,982.5,131.2,2.3794058617791927,0.04072997680008548,0.0,0.0,0.0,0.0
23.777797337600006,0.1689018779789359,8.0,2025-10-30 05:18:10.687,42.68331222222222,41.75061333333333,H2SO4,9.8,982.5,131.2,4.469169656296712,0.03174605020126648,5466.2,95.3,0.0008176008298812177,1.539211095261027e-05
11.265192713633336,0.2253093431088409,9.0,2025-10-30 05:26:10.865,42.816695,41.75073861111112,BACKGROUND,9.8,982.5,131.2,2.11735581447203,0.04234814794681953,0.0,0.0,0.0,0.0
74.95971146706667,0.2708642689481162,11.0,2025-10-30 05:42:10.956,43.08338694444444,40.97479972222222,RAW,9.8,982.5,127.3,13.878112726887966,0.050148070004239535,5218.4,165.7,0.0026594574442143125,8.499086336352782e-05
33.409789593700005,0.2600799824067122,12.0,2025-10-30 05:50:10.348,43.21655138888889,40.97492861111111,H2SO4,9.8,982.5,129.5,6.238740585829392,0.04856575158164162,5466.2,95.3,0.0011413304646426023,2.17918801462644e-05
84.90035154213335,0.2140164575051169,13.0,2025-10-30 05:58:10.321,43.34987722222222,40.97477583333333,RAW,9.8,982.5,127.3,15.718532344829084,0.039623211783174545,5218.4,165.7,0.0030121363530639825,9.594536998920578e-05
34.8571672918,0.1921292435482197,14.0,2025-10-30 06:06:09.793,43.483063888888886,40.974675,AA,9.8,982.5,131.6,6.561578639563417,0.03616676966168859,5371.0,143.2,0.001221667964915922,3.326051081115741e-05
88.6624896893667,0.2341716173276811,15.0,2025-10-30 06:14:09.085,43.61620055555555,40.97480555555556,RAW,9.8,982.5,131.3,16.670959181583296,0.04403063220571062,5218.4,165.7,0.003194649544224915,0.00010179010157284618
19.96837755686666,0.257303172770249,16.0,2025-10-30 06:22:09.621,43.74968277777778,40.97471944444444,BACKGROUND,9.8,982.5,131.3,3.75459800801073,0.04837999367684274,0.0,0.0,0.0,0.0
24.749198985933337,0.2043744172296081,17.0,2025-10-30 06:30:08.859,43.88280444444444,42.57366638888889,AA,9.8,982.7,129.5,4.622455419921718,0.038171402361478,5371.0,143.2,0.0008606321764888695,2.4021320530445304e-05
35.32316144733333,0.2474153067817718,18.0,2025-10-30 06:38:08.065,44.01591722222222,42.57369722222222,H2SO4,9.8,982.7,125.6,6.497272559920612,0.045509082930030434,5466.2,95.3,0.0011886269364312708,2.2332891322968143e-05
31.35300609093333,0.2094643430419297,4.0,2025-10-30 06:46:08.219,44.14929333333333,44.14929333333333,AA,9.8,982.7,131.2,5.894171987762402,0.03937800603910269,5371.0,143.2,0.0010974068120950292,3.016331834139486e-05
12.384285994166666,0.2336752111230022,5.0,2025-10-30 06:54:08.588,44.28272916666667,44.14949083333333,BACKGROUND,9.8,982.7,131.2,2.328169470689579,0.04392950008177873,0.0,0.0,0.0,0.0
28.069242282,0.2253892124030675,8.0,2025-10-30 07:02:08.625,44.41607277777778,43.48337388888889,H2SO4,9.8,982.7,131.2,5.276844622057589,0.04237178337021282,5466.2,95.3,0.000965358863937944,1.8529756951256207e-05
11.176051309,0.1426008667336799,9.0,2025-10-30 07:10:07.947,44.54921777777778,43.48326138888889,BACKGROUND,9.8,982.7,131.2,2.1010287934831373,0.026808084420822255,0.0,0.0,0.0,0.0
70.2826028904,0.2149426997205286,11.0,2025-10-30 07:26:07.134,44.81565861111112,42.707071388888885,RAW,9.8,982.7,127.3,13.0148371599479,0.03980279785517683,5218.4,165.7,0.002494028276856489,7.9559413885042e-05
37.69184012546667,0.2150039359723691,12.0,2025-10-30 07:34:07.467,44.949084444444445,42.70746166666667,H2SO4,9.8,983.7,129.5,7.04694106854312,0.0401975616276268,5466.2,95.3,0.0012891846380562585,2.3648628740015385e-05
75.7730409011,0.1847654389247946,13.0,2025-10-30 07:42:06.967,45.08227888888889,42.7071775,RAW,9.8,983.7,127.3,14.0458275986771,0.034249430542438404,5218.4,165.7,0.0026915965810741034,8.571797416506096e-05
35.485398915599994,0.1541612267681486,14.0,2025-10-30 07:50:06.434,45.21546416666667,42.707075277777776,AA,9.8,983.7,131.6,6.687996721303781,0.029055042656552704,5371.0,143.2,0.0012452051240558148,3.363713176523604e-05
78.65323546386666,0.2125916983155011,15.0,2025-10-30 07:58:06.736,45.34888138888889,42.70748638888889,RAW,9.8,983.7,131.3,14.807010028155414,0.04002184258912448,5218.4,165.7,0.0028374616794717565,9.042382841967198e-05
19.181866761,0.2775219007554064,16.0,2025-10-30 08:06:06.161,45.482055,42.70709166666666,BACKGROUND,9.8,983.7,131.3,3.611117734874997,0.05224539770402522,0.0,0.0,0.0,0.0
25.599957119266676,0.2096161639665141,17.0,2025-10-30 08:14:05.519,45.61521,44.30607194444444,AA,9.8,983.7,129.5,4.786218676938888,0.039190253104359626,5371.0,143.2,0.000891122449625561,2.4854043495047244e-05
37.32358200673334,0.2044190169214926,18.0,2025-10-30 08:22:05.914,45.74865305555556,44.30643305555556,H2SO4,9.8,983.7,125.6,6.872212052398371,0.03763869265211131,5466.2,95.3,0.001257219284402029,2.2974997119850095e-05
31.7973154655,0.1700973278664949,4.0,2025-10-30 08:30:05.530,45.88187972222222,45.88187972222222,AA,9.8,984.7,131.2,5.989865281260111,0.032042330105763066,5371.0,143.2,0.001115223474447982,3.0326342257989993e-05
12.618266573800003,0.1962951250419383,5.0,2025-10-30 08:38:05.075,46.01508666666667,45.88184833333334,BACKGROUND,9.8,984.7,131.2,2.3769842124595577,0.03697737803196116,0.0,0.0,0.0,0.0
31.362700908266667,0.2345831587797215,8.0,2025-10-30 08:46:05.003,46.1484,45.21570111111112,H2SO4,9.8,984.7,131.2,5.907994135567743,0.04418994175365323,5466.2,95.3,0.0010808228999245808,2.0504453449448182e-05
11.457271271100002,0.254944765883773,9.0,2025-10-30 08:54:04.430,46.281574166666665,45.21561777777777,BACKGROUND,9.8,984.7,131.2,2.1582800434584324,0.048025588935741506,0.0,0.0,0.0,0.0
63.80461736076666,0.2286051830630923,11.0,2025-10-30 09:10:03.967,46.54811222222222,44.439525,RAW,9.8,984.7,127.3,11.839299087972059,0.04241895410235297,5218.4,165.7,0.002268760364857439,7.249716806457322e-05
42.8418491281,0.1907043839184589,12.0,2025-10-30 09:18:04.470,46.68158527777778,44.4399625,H2SO4,9.8,984.7,129.5,8.017939469927784,0.03569071452392479,5466.2,95.3,0.0014668214609651648,2.639355243102294e-05
71.62236068240001,0.2161519559580182,13.0,2025-10-30 09:26:03.802,46.81473305555555,44.43963166666666,RAW,9.8,984.7,127.3,13.28992453180908,0.04010818904480603,5218.4,165.7,0.0025467431649181895,8.12312359500932e-05
40.0156570079,0.2170035475093298,14.0,2025-10-30 09:34:03.249,46.94791277777778,44.439523888888885,AA,9.8,986.0,131.6,7.559456201850512,0.04099467397771596,5371.0,143.2,0.001407457866663659,3.8293586908773684e-05
78.00526469936668,0.2309105539960702,15.0,2025-10-30 09:42:03.049,47.08119055555555,44.43979555555556,RAW,9.8,986.0,131.3,14.719360317632338,0.04357213142614783,5218.4,165.7,0.0028206653989024106,8.995302768478003e-05
18.256953474566668,0.291273523063764,16.0,2025-10-30 09:50:02.490,47.21436861111111,44.43940527777778,BACKGROUND,9.8,986.0,131.3,3.4450325568420035,0.05496244328488951,0.0,0.0,0.0,0.0
31.1810010055,0.1963217784050194,17.0,2025-10-30 09:58:03.052,47.34785805555556,46.03872,AA,9.8,986.0,129.5,5.843292091057915,0.0367905281441775,5371.0,143.2,0.0010879337350694312,2.9803992972074397e-05
49.89451347853333,0.1373552814538112,18.0,2025-10-30 10:06:01.134,47.48065861111112,46.038438611111104,H2SO4,9.8,986.0,125.6,9.208317188300084,0.02534970101791051,5466.2,95.3,0.001684592072792815,2.9733759416456635e-05
46.49628514326668,0.2440737750668531,4.0,2025-10-30 10:14:01.605,47.61412277777778,47.61412277777778,AA,9.8,986.0,131.2,8.770368315659518,0.046038450102711646,5371.0,143.2,0.0016329116208638088,4.4372001263334247e-05
13.902604088066663,0.1712657065420039,5.0,2025-10-30 10:22:01.845,47.747522777777775,47.61428444444444,BACKGROUND,9.8,986.0,131.2,2.6223806487644885,0.032305017951150275,0.0,0.0,0.0,0.0
49.91266282290001,0.2776425046479246,8.0,2025-10-30 10:30:02.325,47.880989444444445,46.94829055555555,H2SO4,9.8,987.3,131.2,9.427196035263652,0.05243940457203421,5466.2,95.3,0.0017246343045010523,3.156132500589612e-05
13.317939400333334,0.2191175661882311,9.0,2025-10-30 10:38:01.947,48.01421777777778,46.948261388888895,BACKGROUND,9.8,987.3,131.2,2.5154102869282515,0.04138557501040764,0.0,0.0,0.0,0.0
88.94700765259999,0.3611980540181908,11.0,2025-10-30 10:54:01.338,48.28071527777778,46.172128055555554,RAW,9.8,987.3,127.3,16.54818718251946,0.06719925903746891,5218.4,165.7,0.0031711227929096006,0.00010151283921516886
81.18455208246665,0.3128984838118737,12.0,2025-10-30 11:02:00.477,48.413809444444446,46.17218666666667,H2SO4,9.8,987.3,129.5,15.23397237887566,0.05871421024704542,5466.2,95.3,0.002786940173955519,4.976178276102016e-05
91.55227148403333,0.427367330614314,13.0,2025-10-30 11:10:00.316,48.54709805555556,46.171996666666665,RAW,9.8,987.3,127.3,17.03288469714289,0.07950975270940012,5218.4,165.7,0.0032640051926151486,0.00010475601463724946
68.5881209894,0.254217773475911,14.0,2025-10-30 11:18:00.117,48.68037611111111,46.17198722222223,AA,9.8,987.3,131.6,12.974234123767179,0.04808822379037057,5371.0,143.2,0.0024156086620307536,6.502359243226825e-05
121.13881639566668,0.3359932186328812,15.0,2025-10-30 11:25:59.290,48.81347972222223,46.17208472222222,RAW,9.8,987.3,131.3,22.88867063598668,0.06348450765850623,5218.4,165.7,0.004386147216768872,0.00013980377229801133
26.81123305366667,0.3623559753073909,16.0,2025-10-30 11:33:59.759,48.94694333333334,46.17198,BACKGROUND,9.8,988.4,131.3,5.0715140292507535,0.06854192079401408,0.0,0.0,0.0,0.0
88.92407842443336,0.4697137443874782,17.0,2025-10-30 11:41:59.638,49.08024305555556,47.771105,AA,9.8,988.4,129.5,16.704856053647067,0.08823819853337315,5371.0,143.2,0.0031101947595693663,8.453483349871605e-05
98.9562004049,0.480670843801509,18.0,2025-10-30 11:49:58.430,49.21324083333333,47.77102083333333,H2SO4,9.8,988.4,125.6,18.307384866748524,0.08892647550828206,5466.2,95.3,0.003349197772995596,6.0615230250112774e-05
94.31271393106668,0.4024400030832677,4.0,2025-10-30 11:57:58.257,49.34652611111111,49.34652611111111,AA,9.8,988.4,131.2,17.833050531755376,0.07609507363163345,5371.0,143.2,0.003320247725145294,8.965002848267988e-05
20.494530175966663,0.2962418114818125,5.0,2025-10-30 12:05:57.976,49.47978138888889,49.34654305555556,BACKGROUND,9.8,988.4,131.2,3.875193248279641,0.05601466624781033,0.0,0.0,0.0,0.0
77.29830631883333,0.4637820089524196,8.0,2025-10-30 12:13:58.637,49.61329833333333,48.68059944444445,H2SO4,9.8,988.4,131.2,14.615893713019249,0.08769388194483038,5466.2,95.3,0.0026738673508139564,4.930060463713222e-05
18.189615194700004,0.3029408778275785,9.0,2025-10-30 12:21:58.946,49.7467175,48.68076111111111,BACKGROUND,9.8,988.4,131.2,3.439370084900301,0.05728135430799005,0.0,0.0,0.0,0.0
98.15386445896664,0.4719492914373917,11.0,2025-10-30 12:37:59.177,50.01344833333333,47.90486111111111,RAW,9.8,989.3,127.3,18.29807307595687,0.0879818911916367,5218.4,165.7,0.0035064527586917203,0.00011260977999802586
102.19135710233336,0.6794452868718337,12.0,2025-10-30 12:45:58.882,50.14669972222222,47.905076944444446,H2SO4,9.8,989.3,129.5,19.21466440266885,0.12775359421192434,5466.2,95.3,0.003515177710780588,6.559031240186634e-05
93.96513983403332,0.3867303300104897,13.0,2025-10-30 12:53:57.640,50.27968805555556,47.90458666666666,RAW,9.8,989.3,127.3,17.51720123046645,0.07209517300441251,5218.4,165.7,0.003356814585019633,0.00010748065217841149
77.43182618383334,0.6354211503312952,14.0,2025-10-30 13:01:57.530,50.41299083333333,47.90460194444445,AA,9.8,989.3,131.6,14.676794025754969,0.12044072576668516,5371.0,143.2,0.0027325998930841497,7.622866845244233e-05
101.86315195633333,0.432104903820009,15.0,2025-10-30 13:09:57.377,50.546281666666665,47.90488666666667,RAW,9.8,989.3,131.3,19.28560317027856,0.08180979621145476,5218.4,165.7,0.003695692773700475,0.00011839199260533664
27.022464523766665,0.198638854550144,16.0,2025-10-30 13:17:57.015,50.67951444444444,47.90455111111111,BACKGROUND,9.8,989.3,131.3,5.116124108467589,0.037608006913971946,0.0,0.0,0.0,0.0
72.9679095944,0.2296534150959678,17.0,2025-10-30 13:25:56.855,50.812803333333335,49.50366527777778,AA,9.8,989.3,129.5,13.71988722702522,0.04318088559658699,5371.0,143.2,0.00255443813573361,6.857855143729063e-05
95.7093190045,0.2950143183043059,18.0,2025-10-30 13:33:55.987,50.94589555555555,49.50367555555555,H2SO4,9.9,990.4,125.6,17.736256474773914,0.054670220910565046,5466.2,95.3,0.0032447141478127244,5.744702165758559e-05
65.74920276666667,0.2132852258519179,4.0,2025-10-30 13:41:56.009,51.079235,51.079235,AA,9.9,990.4,131.2,12.452894911743863,0.04039620850137561,5371.0,143.2,0.0023185430854112572,6.227217255643183e-05
19.1098989862,0.2911877557468355,5.0,2025-10-30 13:49:56.003,51.21256666666667,51.07932833333333,BACKGROUND,9.9,990.4,131.2,3.6194136785767435,0.055150942814781126,0.0,0.0,0.0,0.0
52.71271709653333,0.2117859545167469,8.0,2025-10-30 13:57:55.734,51.34582527777778,50.41312638888889,H2SO4,9.9,990.4,131.2,9.983785337217904,0.040112246603809604,5466.2,95.3,0.0018264581129885304,3.267783480335165e-05
17.488613753533333,0.2013741656345397,9.0,2025-10-30 14:05:55.207,51.47901222222222,50.41305583333333,BACKGROUND,9.9,990.4,131.2,3.312342356419268,0.03814025443755444,0.0,0.0,0.0,0.0
60.06813484993334,0.2020442687433459,11.0,2025-10-30 14:21:55.536,51.74577027777777,49.63718305555555,RAW,9.9,990.4,127.3,11.206532715692848,0.037694123737105796,5218.4,165.7,0.002147503586481076,6.857125482889291e-05
74.416599013,0.5393887591062151,12.0,2025-10-30 14:29:54.779,51.87889333333334,49.63727055555555,H2SO4,9.9,990.4,129.5,14.00288804730166,0.10149617837839972,5466.2,95.3,0.0025617225947279026,4.8368124065525026e-05
63.40229389173333,0.2221386283253436,13.0,2025-10-30 14:37:54.757,52.01222055555556,49.637119166666665,RAW,9.9,991.5,127.3,11.841703262658998,0.04148903073277909,5218.4,165.7,0.0022692210759349607,7.249194435829016e-05
66.01899756696668,0.3232422592388512,14.0,2025-10-30 14:45:53.711,52.14526333333333,49.636874444444445,AA,9.9,991.5,131.6,12.536949360255303,0.0613834196900877,5371.0,143.2,0.002334192768619494,6.327424085981136e-05
62.13579903779999,0.4665268873207521,15.0,2025-10-30 14:53:53.877,52.278642777777776,49.63724777777778,RAW,9.9,991.5,131.3,11.786076397623251,0.08849200655105056,5218.4,165.7,0.0022585613210223923,7.369376417804169e-05
20.940983872133334,0.2579358978524514,16.0,2025-10-30 15:01:53.653,52.41191388888889,49.63695055555556,BACKGROUND,9.9,991.5,131.3,3.9721390821451097,0.04892593713857513,0.0,0.0,0.0,0.0
31.1640198597,0.2571940314851674,17.0,2025-10-30 15:09:53.657,52.54524833333333,51.236110277777776,AA,9.9,991.5,129.5,5.870611729236685,0.04844966421931384,5371.0,143.2,0.001093020243760321,3.0505976833364465e-05
39.3983075167,0.2425411457382492,18.0,2025-10-30 15:17:52.907,52.67837333333333,51.23615333333333,H2SO4,9.9,991.5,125.6,7.309158617225329,0.04499613859435441,5466.2,95.3,0.0013371553578766472,2.4723159364167035e-05
30.829826497366675,0.1968112863687145,4.0,2025-10-30 15:25:52.789,52.81167388888889,52.81167388888889,AA,9.9,991.5,131.2,5.845652562974427,0.0373174464890952,5371.0,143.2,0.0010883732196936189,2.98380882805236e-05
12.909602990199998,0.2224586583341744,5.0,2025-10-30 15:33:52.082,52.94481083333333,52.8115725,BACKGROUND,10.0,992.6,131.2,2.4496438694123928,0.042212335189524976,0.0,0.0,0.0,0.0
32.50076890016667,0.2952156005130047,8.0,2025-10-30 15:41:51.186,53.07789527777778,52.14519638888888,H2SO4,10.0,992.6,131.2,6.167138474197866,0.056018228174836884,5466.2,95.3,0.0011282313991800275,2.2179604157264295e-05
12.155550218400004,0.2318188060198716,9.0,2025-10-30 15:49:51.473,53.21130833333333,52.14535194444444,BACKGROUND,10.0,992.6,131.2,2.3065596280878915,0.04398845707433188,0.0,0.0,0.0,0.0
31.20073592143333,0.2034016209998429,11.0,2025-10-30 16:05:50.987,53.47783999999999,51.369252777777774,RAW,10.0,992.6,127.3,5.831794156657306,0.038018218153202304,5218.4,165.7,0.0011175444880916195,3.622557672397354e-05
49.314717462233325,0.2676298096842151,12.0,2025-10-30 16:13:51.865,53.61141722222223,51.369794444444445,H2SO4,10.0,992.6,129.5,9.296823379884005,0.050453641425231406,5466.2,95.3,0.0017007836119944395,3.105553120410282e-05
29.776567672199995,0.242976222853959,13.0,2025-10-30 16:21:50.963,53.7445,51.36939861111111,RAW,10.0,992.6,127.3,5.565599920249236,0.04541518893062337,5218.4,165.7,0.0010665337881820551,3.4966047297095856e-05
30.784250795233334,0.172267820347695,14.0,2025-10-30 16:29:51.049,53.87785722222222,51.36946833333334,AA,10.0,992.6,131.6,5.8503207855179085,0.03273823413016234,5371.0,143.2,0.001089242373025118,2.9673834104199042e-05
25.66491478993333,0.2938676772348093,15.0,2025-10-30 16:37:51.062,54.01119416666667,51.36979916666667,RAW,10.0,993.8,131.3,4.877755846773121,0.05585114123862053,5218.4,165.7,0.0009347224909499312,3.155102011513426e-05
13.612769588466668,0.2238340157385115,16.0,2025-10-30 16:45:50.420,54.14434916666667,51.36938583333333,BACKGROUND,10.0,993.8,131.3,2.5871804755402072,0.04254086514261392,0.0,0.0,0.0,0.0
15.652082865833334,0.2009903132587573,17.0,2025-10-30 16:53:50.703,54.27776111111111,52.968623055555554,AA,10.0,993.8,129.5,2.9543020179703823,0.03793655407671088,5371.0,143.2,0.0005500469219829421,1.6277493181400595e-05
36.009359043366665,0.2092308711864164,18.0,2025-10-30 17:01:50.081,54.41092166666667,52.96870166666667,H2SO4,10.0,993.8,125.6,6.69357415719667,0.0388927320415366,5466.2,95.3,0.0012245388308508049,2.2503554165273353e-05
25.989768525,0.219876185260201,4.0,2025-10-30 17:09:50.566,54.54438972222223,54.54438972222223,AA,10.0,993.8,131.2,4.937614701371148,0.04177274159936653,5371.0,143.2,0.0009193101287229841,2.5714728330982952e-05
10.084330845923333,0.1796374256849467,5.0,2025-10-30 17:17:49.384,54.67739472222223,54.54415638888889,BACKGROUND,10.0,993.8,131.2,1.915851624089122,0.03412806055295407,0.0,0.0,0.0,0.0
30.96955232833334,0.2049388297612596,8.0,2025-10-30 17:25:49.635,54.81079777777778,53.878098888888886,H2SO4,10.0,993.8,131.2,5.883689064955293,0.03893489769782374,5466.2,95.3,0.0010763764708490895,2.0072305960290188e-05
9.239605260313336,0.1735766608471261,9.0,2025-10-30 17:33:49.180,54.94400472222222,53.87804833333333,BACKGROUND,9.9,995.1,131.2,1.7582852948159853,0.03303142089864708,0.0,0.0,0.0,0.0
19.689942307766668,0.1748776624431602,11.0,2025-10-30 17:49:48.292,55.21042472222223,53.1018375,RAW,9.9,995.1,127.3,3.69086070037534,0.032780649206390414,5218.4,165.7,0.0007072782271146981,2.3320209618488112e-05
47.66550026933332,0.3761042503493971,12.0,2025-10-30 17:57:48.299,55.34376,53.10213722222222,H2SO4,9.9,995.1,129.5,9.011727454244673,0.07110696372387364,5466.2,95.3,0.0016486274659259948,3.154952220778671e-05
22.8774422718,0.2005907387748024,13.0,2025-10-30 18:05:48.740,55.47721583333334,53.102114444444446,RAW,9.9,995.1,127.3,4.2883544952178925,0.037600540571982435,5218.4,165.7,0.0008217757349413408,2.707041546429011e-05
28.4539283475,0.330231761106536,14.0,2025-10-30 18:13:48.124,55.61037805555556,53.10198916666666,AA,9.9,995.1,131.6,5.422994789646624,0.06293841391548734,5371.0,143.2,0.0010096806534437952,2.9359698815390707e-05
20.6311150857,0.1877014612798603,15.0,2025-10-30 18:21:47.204,55.74345583333333,53.10206083333333,RAW,9.9,995.1,131.3,3.927571262672357,0.03573296267419732,5218.4,165.7,0.000752638981809052,2.486020220215457e-05
11.829370993633336,0.1875421013176242,16.0,2025-10-30 18:29:46.456,55.87658138888889,53.10161805555556,BACKGROUND,9.9,995.1,131.3,2.25197219719294,0.035702625118253346,0.0,0.0,0.0,0.0
14.383157145733334,0.2275650501492292,17.0,2025-10-30 18:37:47.006,56.0100675,54.70092944444444,AA,9.8,996.1,129.5,2.723000953723637,0.04308232485482761,5371.0,143.2,0.0005069821176175083,1.5717839344468774e-05
42.90524481900001,0.2666108146536283,18.0,2025-10-30 18:45:46.213,56.14318055555556,54.70096055555556,H2SO4,9.8,996.1,125.6,7.9995192517415115,0.04970856951268867,5466.2,95.3,0.0014634516211886708,2.708658555509731e-05
35.237059680600005,0.2890726828713073,4.0,2025-10-30 18:53:45.694,56.27636972222223,56.27636972222223,AA,9.8,996.1,131.2,6.714679117228564,0.055084911301661446,5371.0,143.2,0.0012501729877543407,3.487391768211911e-05
10.253002565346664,0.2083819931531464,5.0,2025-10-30 19:01:46.403,56.4099,56.27666166666666,BACKGROUND,9.8,996.1,131.2,1.9537845336263275,0.03970871095701118,0.0,0.0,0.0,0.0
35.647584400166664,0.3298319412755818,8.0,2025-10-30 19:09:45.763,56.543055555555554,55.61035666666667,H2SO4,9.8,996.1,131.2,6.792907601289566,0.06285188572352517,5466.2,95.3,0.0012427111341131987,2.452801306525143e-05
9.34436580487,0.2092789728514718,9.0,2025-10-30 19:17:45.398,56.6762875,55.61033111111112,BACKGROUND,9.8,996.1,131.2,1.7806371616258783,0.039879636990667704,0.0,0.0,0.0,0.0
19.12212990976667,0.1547874319021192,11.0,2025-10-30 19:33:44.905,56.94281722222222,54.83423,RAW,9.7,996.8,127.3,3.5930871769945893,0.029084873879209727,5218.4,165.7,0.0006885419241519603,2.2562527503875882e-05
50.84720318890001,0.2750831828861587,12.0,2025-10-30 19:41:44.332,57.07599138888889,54.83436861111112,H2SO4,9.7,996.8,129.5,9.636498148684625,0.05213341966457307,5466.2,95.3,0.001762924545147383,3.2181311958066444e-05
24.063719116233344,0.1710140759629312,13.0,2025-10-30 19:49:44.042,57.20924416666667,54.83414277777778,RAW,9.7,996.8,127.3,4.521621858827369,0.03213389336478388,5218.4,165.7,0.0008664766707855606,2.8193934177698338e-05
33.537236154999995,0.2602831084377974,14.0,2025-10-30 19:57:44.565,57.34272277777778,54.83433388888889,AA,9.7,996.8,131.6,6.40726227615505,0.04972688071569785,5371.0,143.2,0.0011929365623077732,3.31258474437018e-05
21.8920418633,0.2099252849007713,15.0,2025-10-30 20:05:44.134,57.47593638888889,54.83454138888889,RAW,9.7,996.8,131.3,4.177687216365279,0.040060318932241996,5218.4,165.7,0.0008005686065394143,2.6554341502275027e-05
11.7689126727,0.2101336753705843,16.0,2025-10-30 20:13:43.661,57.60913833333333,54.834175,BACKGROUND,9.7,996.8,131.3,2.245877124220277,0.04010008636038718,0.0,0.0,0.0,0.0
16.57639186773333,0.2674987083254961,17.0,2025-10-30 20:21:43.884,57.74253361111112,56.43339555555555,AA,9.7,996.8,129.5,3.1415369878230424,0.0506960195623286,5371.0,143.2,0.0005849072775689895,1.8228659128759482e-05
