TREATMENT,time_since_slurry_aplication[h],flux [mg/m2 h],flux_std_dev[mg/m2 h],accumulated_emission [mg/m2],accumulated_emission_std_dev[mg/m2],relative_flux,relative_flux_std_dev,%_relative_accumulated_emissions,%_relative_accumulated_emisssions_std_dev,DATE_TIME,time_since_start_of_experiment
AA,20.024410555555555,2.2086437981963214,1.3133414445068519,23.38565567651915,23.494338372200883,0.04112164956612031,0.02445245660969748,0.43540598913645784,0.4374294986445891,2025-10-29 06:38:38.641000001,20.024410555555555
AA,20.02791555555556,2.210117878400528,1.3133610785988514,23.393399556357394,23.49892063021053,0.041149094738419816,0.02445282216717281,0.4355501686158518,0.43751481344648163,2025-10-29 06:38:51.259000001,20.02791555555556
AA,20.031353888888887,2.21158544345333,1.313387007281895,23.40100120131821,23.503415690795524,0.041176418608328616,0.024453304920534255,0.43569169989421347,0.4375985047625307,2025-10-29 06:39:03.637000000,20.031353888888887
AA,21.756941666666663,3.8665229768172047,2.1649928625771993,28.645156002331717,26.482805260130693,0.07198888431981391,0.04030893432465462,0.5333300316948746,0.493070289706399,2025-10-29 08:22:35.753000001,21.756941666666663
AA,21.76048944444445,3.872189668818462,2.1664742536075154,28.65888361870815,26.490425498794433,0.07209438966334876,0.040336515613619735,0.5335856194136687,0.4932121671717452,2025-10-29 08:22:48.524999998,21.76048944444445
AA,21.76398,3.877820501883896,2.167666550605135,28.672409539236607,26.497928927558018,0.0721992273670433,0.04035871440337246,0.5338374518569468,0.4933518698111714,2025-10-29 08:23:01.091000000,21.76398
AA,23.489475277777778,6.419133632506802,1.7594452085371963,37.55608240642937,29.56290006419646,0.11951468315968726,0.03275824257190833,0.6992381755060393,0.5504170557474671,2025-10-29 10:06:32.874000000,23.489475277777778
AA,23.493106666666666,6.420471272898968,1.7554485375242546,37.579395205724964,29.56804433058532,0.11953958802641908,0.03268383052549348,0.6996722250181525,0.5505128343061874,2025-10-29 10:06:45.947000001,23.493106666666666
AA,23.49632305555556,6.4210782004948,1.7528807640539705,37.60004691424617,29.572596514647124,0.1195508881119866,0.03263602241768704,0.7000567289935984,0.5505975891760775,2025-10-29 10:06:57.526000001,23.49632305555556
AA,25.22183638888889,4.081834176553488,2.1361996900938425,46.661504586960405,32.14642348961088,0.07599765735530604,0.03977284844710189,0.8687675402524745,0.5985184042005376,2025-10-29 11:50:29.374000000,25.22183638888889
AA,25.225518055555558,4.076020614345693,2.135984701995014,46.67652183798799,32.15224907193669,0.07588941750783267,0.03976884568972284,0.8690471390427851,0.5986268678446598,2025-10-29 11:50:42.628000001,25.225518055555558
AA,25.228767222222224,4.071101111725435,2.135520962371485,46.68975751615881,32.15739070892203,0.07579782371486565,0.039760211550390695,0.8692935676067548,0.5987225974478129,2025-10-29 11:50:54.324999999,25.228767222222224
AA,26.95470361111111,2.7000147547542355,1.2274486713350325,52.533015149828884,34.58095536470437,0.05027024306003045,0.022853261428691728,0.9780862995685884,0.643845752461448,2025-10-29 13:34:27.695999999,26.95470361111111
AA,26.95789194444444,2.6989028126109282,1.227153617711948,52.54162192425085,34.58478187433805,0.050249540357678806,0.022847767970805215,0.9782465448566534,0.6439169963570667,2025-10-29 13:34:39.173999998,26.95789194444444
AA,26.961341111111107,2.6976912179756147,1.2268568269056057,52.550928800372766,34.58892011292988,0.0502269822747275,0.022842242169160414,0.9784198249929764,0.6439940441804111,2025-10-29 13:34:51.590999999,26.961341111111107
AA,28.68666388888889,2.163235659011835,1.2734706341494155,56.744262731362106,36.68649410747414,0.04027621781813136,0.023710121656105296,1.0564934412839715,0.6830477398524324,2025-10-29 15:18:22.753000000,28.68666388888889
AA,28.690278888888887,2.1619060194822266,1.273415508627081,56.75208042494597,36.6909491428059,0.04025146191551343,0.023709095301193094,1.0566389950650896,0.6831306859580318,2025-10-29 15:18:35.767000000,28.690278888888887
AA,28.69385777777778,2.160670682373953,1.2732210431782869,56.7598154358108,36.69535944581393,0.04022846178316799,0.023705474644913183,1.056783009417442,0.6832127992145582,2025-10-29 15:18:48.651000000,28.69385777777778
AA,30.41950111111111,2.227681967450433,1.2524076384971556,60.546181183053356,38.804755325009474,0.04147611184975671,0.023317960128414732,1.1272794858136914,0.7224866007262982,2025-10-29 17:02:20.966999999,30.41950111111111
AA,30.422718888888888,2.2284297513088966,1.2526024135530571,60.553350571685314,38.80865707266473,0.04149003446860728,0.023321586549116684,1.1274129691246568,0.7225592454415328,2025-10-29 17:02:32.551000000,30.422718888888888
AA,30.426193055555558,2.229199163191135,1.252865084066069,60.56109384457889,38.8128704520149,0.041504359768965465,0.02332647708184824,1.1275571373036473,0.7226376922735971,2025-10-29 17:02:45.058000001,30.426193055555558
