DATE_TIME,TIME_NORM_GLOBAL[h],T[degc],P_ATMOS[hpa],F_BC,Q[m3/s],INTERVAL,START_TIME,T_10cm[degc],Project,Experiment,REPLICATE,Plot
2025-10-30 21:41:40.466,59.074917500000005,3.6,998.7,0.05442757781782294,0.034415112959279966,33,2025-10-30 21:33:40.700,9.5,N-Grass,CattleAcid,2,14AA
2025-10-30 21:49:40.250,59.20819083333333,3.6,998.7,0.023145538257439566,0.034375863625514924,33,2025-10-30 21:41:40.466,9.5,N-Grass,CattleAcid,3,15RAW
2025-10-30 22:05:39.589,59.47467388888889,3.6,998.7,0.015626689715881027,0.034139420030223126,34,2025-10-30 21:49:40.250,9.5,N-Grass,CattleAcid,3,17AA
2025-10-30 22:13:39.167,59.607890000000005,3.6,998.7,0.06599177363497155,0.03362142174269256,34,2025-10-30 22:05:39.589,9.5,N-Grass,CattleAcid,3,18H2SO4
2025-10-30 22:21:39.704,59.7413725,3.6,998.7,0.0701332060482175,0.03436277055186325,38,2025-10-30 22:13:39.167,9.5,N-Grass,CattleAcid,1,4AA
2025-10-30 22:37:39.273,60.00791944444445,2.7,999.2,0.06755939394342733,0.03436277055186325,37,2025-10-30 22:21:39.704,9.3,N-Grass,CattleAcid,1,8H2SO4
2025-10-30 23:01:38.124,60.40760027777778,2.7,999.2,0.021886725586612477,0.033848190498164,35,2025-10-30 22:37:39.273,9.3,N-Grass,CattleAcid,1,11RAW
2025-10-30 23:09:38.717,60.54109833333333,2.7,999.2,0.07793032237897102,0.034139420030223126,34,2025-10-30 23:01:38.124,9.3,N-Grass,CattleAcid,2,12H2SO4
2025-10-30 23:17:37.561,60.67411055555556,2.7,999.2,0.02700990862087634,0.033848190498164,35,2025-10-30 23:09:38.717,9.3,N-Grass,CattleAcid,2,13RAW
2025-10-30 23:25:36.552,60.80716361111111,2.7,999.2,0.052891658779458214,0.034415112959279966,34,2025-10-30 23:17:37.561,9.3,N-Grass,CattleAcid,2,14AA
2025-10-30 23:33:36.477,60.94047611111111,2.3,999.5,0.01902211715867766,0.034375863625514924,34,2025-10-30 23:25:36.552,9.2,N-Grass,CattleAcid,3,15RAW
2025-10-30 23:49:36.924,61.20726694444444,2.3,999.5,0.013874914936281946,0.034139420030223126,35,2025-10-30 23:33:36.477,9.2,N-Grass,CattleAcid,3,17AA
2025-10-30 23:57:35.803,61.34028888888889,2.3,999.5,0.07704113335605368,0.03362142174269256,35,2025-10-30 23:49:36.924,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 00:05:36.526,61.47382305555556,2.3,999.5,0.06750904634171723,0.03436277055186325,39,2025-10-30 23:57:35.803,9.2,N-Grass,CattleAcid,1,4AA
2025-10-31 00:21:36.335,61.74043666666666,2.3,999.5,0.055062036653782655,0.03436277055186325,38,2025-10-31 00:05:36.526,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 00:45:34.338,62.13988194444445,3.4,1000.1,0.020376392660952175,0.033848190498164,36,2025-10-31 00:21:36.335,9.1,N-Grass,CattleAcid,1,11RAW
2025-10-31 00:53:34.131,62.273157777777776,3.4,1000.1,0.08206231302487904,0.034139420030223126,35,2025-10-31 00:45:34.338,9.1,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 01:01:34.424,62.4065725,3.4,1000.1,0.026560684013577963,0.033848190498164,36,2025-10-31 00:53:34.131,9.1,N-Grass,CattleAcid,2,13RAW
2025-10-31 01:09:34.236,62.53985361111111,3.4,1000.1,0.06554726431081145,0.034415112959279966,35,2025-10-31 01:01:34.424,9.1,N-Grass,CattleAcid,2,14AA
2025-10-31 01:17:34.102,62.67314972222223,3.4,1000.1,0.02188082532940607,0.034375863625514924,35,2025-10-31 01:09:34.236,9.1,N-Grass,CattleAcid,3,15RAW
2025-10-31 01:33:33.697,62.93970388888889,4.8,1000.7,0.0191933171003279,0.034139420030223126,36,2025-10-31 01:17:34.102,9.0,N-Grass,CattleAcid,3,17AA
2025-10-31 01:41:32.121,63.07259944444445,4.8,1000.7,0.07064459616969983,0.03362142174269256,36,2025-10-31 01:33:33.697,9.0,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 01:49:33.371,63.20628,4.8,1000.7,0.075556786138559,0.03436277055186325,40,2025-10-31 01:41:32.121,9.0,N-Grass,CattleAcid,1,4AA
2025-10-31 02:05:32.418,63.472681944444446,4.8,1000.7,0.07107753751041777,0.03436277055186325,39,2025-10-31 01:49:33.371,9.0,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 02:29:31.375,63.87239222222222,4.8,1000.7,0.02610111044228453,0.033848190498164,37,2025-10-31 02:05:32.418,9.0,N-Grass,CattleAcid,1,11RAW
2025-10-31 02:37:31.290,64.00570194444444,4.6,1001.2,0.09128174262883766,0.034139420030223126,36,2025-10-31 02:29:31.375,9.0,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 02:45:31.006,64.13895638888889,4.6,1001.2,0.03514693470013937,0.033848190498164,37,2025-10-31 02:37:31.290,9.0,N-Grass,CattleAcid,2,13RAW
2025-10-31 02:53:30.688,64.27220138888889,4.6,1001.2,0.07503463864648319,0.034415112959279966,36,2025-10-31 02:45:31.006,9.0,N-Grass,CattleAcid,2,14AA
2025-10-31 03:01:31.158,64.40566527777777,4.6,1001.2,0.02752767529122991,0.034375863625514924,36,2025-10-31 02:53:30.688,9.0,N-Grass,CattleAcid,3,15RAW
2025-10-31 03:17:30.585,64.67217277777777,4.6,1001.2,0.038824140070334835,0.034139420030223126,37,2025-10-31 03:01:31.158,9.0,N-Grass,CattleAcid,3,17AA
2025-10-31 03:25:29.986,64.80533972222223,4.6,1001.2,0.08851009510755425,0.03362142174269256,37,2025-10-31 03:17:30.585,9.0,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 03:33:29.812,64.93862472222222,4.2,1001.5,0.09215276596167654,0.03436277055186325,41,2025-10-31 03:25:29.986,9.0,N-Grass,CattleAcid,1,4AA
2025-10-31 03:49:29.332,65.20515805555556,4.2,1001.5,0.0692343445366128,0.03436277055186325,40,2025-10-31 03:33:29.812,9.0,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 04:13:28.266,65.60486194444444,4.2,1001.5,0.02805512708344952,0.033848190498164,38,2025-10-31 03:49:29.332,9.0,N-Grass,CattleAcid,1,11RAW
2025-10-31 04:21:28.207,65.73817888888888,4.2,1001.5,0.09045783052901962,0.034139420030223126,37,2025-10-31 04:13:28.266,9.0,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 04:29:27.855,65.87141444444444,4.2,1001.5,0.03137939414552874,0.033848190498164,38,2025-10-31 04:21:28.207,9.0,N-Grass,CattleAcid,2,13RAW
2025-10-31 04:37:26.852,66.00446916666667,3.2,1001.8,0.07245779387219707,0.034415112959279966,37,2025-10-31 04:29:27.855,8.9,N-Grass,CattleAcid,2,14AA
2025-10-31 04:45:27.286,66.13792305555555,3.2,1001.8,0.027683732274708998,0.034375863625514924,37,2025-10-31 04:37:26.852,8.9,N-Grass,CattleAcid,3,15RAW
2025-10-31 05:01:26.934,66.40449194444444,3.2,1001.8,0.02861262318751607,0.034139420030223126,38,2025-10-31 04:45:27.286,8.9,N-Grass,CattleAcid,3,17AA
2025-10-31 05:09:26.075,66.53758666666667,3.2,1001.8,0.06309636237083702,0.03362142174269256,38,2025-10-31 05:01:26.934,8.9,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 05:17:25.249,66.67069055555555,3.2,1001.8,0.065761439353351,0.03436277055186325,42,2025-10-31 05:09:26.075,8.9,N-Grass,CattleAcid,1,4AA
2025-10-31 05:33:25.951,66.93755222222222,3.9,1002.3,0.05613255503693892,0.03436277055186325,41,2025-10-31 05:17:25.249,8.9,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 05:57:25.375,67.33739222222222,3.9,1002.3,0.023988490065535877,0.033848190498164,39,2025-10-31 05:33:25.951,8.9,N-Grass,CattleAcid,1,11RAW
2025-10-31 06:05:24.282,67.47042194444444,3.9,1002.3,0.08673351894794802,0.034139420030223126,38,2025-10-31 05:57:25.375,8.9,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 06:13:24.345,67.60377277777778,3.9,1002.3,0.030672465726658656,0.033848190498164,39,2025-10-31 06:05:24.282,8.9,N-Grass,CattleAcid,2,13RAW
2025-10-31 06:21:24.036,67.73702027777777,3.9,1002.3,0.07272751393466127,0.034415112959279966,38,2025-10-31 06:13:24.345,8.9,N-Grass,CattleAcid,2,14AA
2025-10-31 06:29:23.563,67.87022222222222,3.9,1002.3,0.02390504847840082,0.034375863625514924,38,2025-10-31 06:21:24.036,8.9,N-Grass,CattleAcid,3,15RAW
2025-10-31 06:45:23.398,68.13684305555556,3.6,1002.4,0.036165073866485396,0.034139420030223126,39,2025-10-31 06:29:23.563,8.8,N-Grass,CattleAcid,3,17AA
2025-10-31 06:53:22.259,68.26986000000001,3.6,1002.4,0.0744297740260949,0.03362142174269256,39,2025-10-31 06:45:23.398,8.8,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 07:01:22.427,68.40324,3.6,1002.4,0.08031385209267189,0.03436277055186325,43,2025-10-31 06:53:22.259,8.8,N-Grass,CattleAcid,1,4AA
2025-10-31 07:17:21.724,68.66971138888889,3.6,1002.4,0.054592591603990825,0.03436277055186325,42,2025-10-31 07:01:22.427,8.8,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 07:41:21.710,69.06970749999999,4.7,1003.0,0.021312967474120773,0.033848190498164,40,2025-10-31 07:17:21.724,8.8,N-Grass,CattleAcid,1,11RAW
2025-10-31 07:49:20.717,69.202765,4.7,1003.0,0.0762063606698944,0.034139420030223126,39,2025-10-31 07:41:21.710,8.8,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 07:57:20.627,69.33607333333333,4.7,1003.0,0.02862324770096156,0.033848190498164,40,2025-10-31 07:49:20.717,8.8,N-Grass,CattleAcid,2,13RAW
2025-10-31 08:05:20.703,69.46942777777778,4.7,1003.0,0.07535521676096901,0.034415112959279966,39,2025-10-31 07:57:20.627,8.8,N-Grass,CattleAcid,2,14AA
2025-10-31 08:13:19.773,69.60250277777779,4.7,1003.0,0.024828781761171526,0.034375863625514924,39,2025-10-31 08:05:20.703,8.8,N-Grass,CattleAcid,3,15RAW
2025-10-31 08:29:20.155,69.86927555555555,4.7,1003.0,0.056324027147596184,0.034139420030223126,40,2025-10-31 08:13:19.773,8.8,N-Grass,CattleAcid,3,17AA
2025-10-31 08:37:19.039,70.00229888888889,6.0,1003.3,0.11022802717918954,0.03362142174269256,40,2025-10-31 08:29:20.155,8.7,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 08:45:19.134,70.13565861111111,6.0,1003.3,0.12061911222010659,0.03436277055186325,44,2025-10-31 08:37:19.039,8.7,N-Grass,CattleAcid,1,4AA
2025-10-31 09:01:19.039,70.4022988888889,6.0,1003.3,0.07917836003992428,0.03436277055186325,43,2025-10-31 08:45:19.134,8.7,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 09:25:17.355,70.80183111111111,6.0,1003.3,0.04178087880704826,0.033848190498164,41,2025-10-31 09:01:19.039,8.7,N-Grass,CattleAcid,1,11RAW
2025-10-31 09:33:17.953,70.93533055555555,7.3,1003.3,0.11011573600381488,0.034139420030223126,40,2025-10-31 09:25:17.355,8.7,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 09:41:18.056,71.0686925,7.3,1003.3,0.0635631897725939,0.033848190498164,41,2025-10-31 09:33:17.953,8.7,N-Grass,CattleAcid,2,13RAW
2025-10-31 09:49:16.961,71.20172166666667,7.3,1003.3,0.12982936612659945,0.034415112959279966,40,2025-10-31 09:41:18.056,8.7,N-Grass,CattleAcid,2,14AA
2025-10-31 09:57:16.776,71.33500361111112,7.3,1003.3,0.0566965628456183,0.034375863625514924,40,2025-10-31 09:49:16.961,8.7,N-Grass,CattleAcid,3,15RAW
2025-10-31 10:13:16.357,71.60155388888889,7.3,1003.3,0.15740787852375693,0.034139420030223126,41,2025-10-31 09:57:16.776,8.7,N-Grass,CattleAcid,3,17AA
2025-10-31 10:21:15.388,71.73461805555556,7.3,1003.3,0.15143376165289926,0.03362142174269256,41,2025-10-31 10:13:16.357,8.7,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 10:29:15.484,71.86797805555555,7.3,1003.3,0.15327212038911092,0.03436277055186325,45,2025-10-31 10:21:15.388,8.7,N-Grass,CattleAcid,1,4AA
2025-10-31 10:45:15.553,72.1346638888889,9.5,1003.5,0.12804601750070685,0.03436277055186325,44,2025-10-31 10:29:15.484,8.7,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 11:09:13.617,72.5341261111111,9.5,1003.5,0.0804881430255462,0.033848190498164,42,2025-10-31 10:45:15.553,8.7,N-Grass,CattleAcid,1,11RAW
2025-10-31 11:17:14.875,72.66780888888889,9.5,1003.5,0.15618378868001082,0.034139420030223126,41,2025-10-31 11:09:13.617,8.7,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 11:25:14.632,72.80107472222222,9.5,1003.5,0.07838978578400106,0.033848190498164,42,2025-10-31 11:17:14.875,8.7,N-Grass,CattleAcid,2,13RAW
2025-10-31 11:33:14.144,72.93427249999999,10.7,1003.3,0.14445874487708063,0.034415112959279966,41,2025-10-31 11:25:14.632,8.8,N-Grass,CattleAcid,2,14AA
2025-10-31 11:41:13.727,73.06748999999999,10.7,1003.3,0.08195638907949078,0.034375863625514924,41,2025-10-31 11:33:14.144,8.8,N-Grass,CattleAcid,3,15RAW
2025-10-31 11:57:12.923,73.33393333333332,10.7,1003.3,0.15319564258219945,0.034139420030223126,42,2025-10-31 11:41:13.727,8.8,N-Grass,CattleAcid,3,17AA
2025-10-31 12:05:12.187,73.46706222222222,10.7,1003.3,0.1533370798241958,0.03362142174269256,42,2025-10-31 11:57:12.923,8.8,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 12:13:13.012,73.60062472222222,10.7,1003.3,0.14529456576196434,0.03436277055186325,46,2025-10-31 12:05:12.187,8.8,N-Grass,CattleAcid,1,4AA
2025-10-31 12:29:12.082,73.86703305555557,10.7,1003.3,0.08762332217081326,0.03436277055186325,45,2025-10-31 12:13:13.012,8.8,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 12:53:12.178,74.26705972222221,10.5,1003.0,0.05757150600096841,0.033848190498164,43,2025-10-31 12:29:12.082,8.9,N-Grass,CattleAcid,1,11RAW
2025-10-31 13:01:10.476,74.39992027777778,10.5,1003.0,0.1288344607710542,0.034139420030223126,42,2025-10-31 12:53:12.178,8.9,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 13:09:10.630,74.5332963888889,10.5,1003.0,0.05767258485260637,0.033848190498164,43,2025-10-31 13:01:10.476,8.9,N-Grass,CattleAcid,2,13RAW
2025-10-31 13:17:10.927,74.66671222222222,10.5,1003.0,0.12753605855795072,0.034415112959279966,42,2025-10-31 13:09:10.630,8.9,N-Grass,CattleAcid,2,14AA
2025-10-31 13:25:10.355,74.79988666666667,10.5,1003.0,0.0571631694085548,0.034375863625514924,42,2025-10-31 13:17:10.927,8.9,N-Grass,CattleAcid,3,15RAW
2025-10-31 13:41:09.657,75.06635944444443,10.3,1002.6,0.12043689390206484,0.034139420030223126,43,2025-10-31 13:25:10.355,9.0,N-Grass,CattleAcid,3,17AA
2025-10-31 13:49:09.140,75.19954916666666,10.3,1002.6,0.11793691000651747,0.03362142174269256,43,2025-10-31 13:41:09.657,9.0,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 13:57:08.592,75.33273027777778,10.3,1002.6,0.11256520983109665,0.03436277055186325,47,2025-10-31 13:49:09.140,9.0,N-Grass,CattleAcid,1,4AA
2025-10-31 14:13:09.114,75.59954194444445,10.3,1002.6,0.06491189586027939,0.03436277055186325,46,2025-10-31 13:57:08.592,9.0,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 14:37:08.969,75.99950166666667,9.9,1002.2,0.04275692608990163,0.033848190498164,44,2025-10-31 14:13:09.114,9.1,N-Grass,CattleAcid,1,11RAW
2025-10-31 14:45:08.739,76.13277111111111,9.9,1002.2,0.10137845169352157,0.034139420030223126,43,2025-10-31 14:37:08.969,9.1,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 14:53:07.210,76.26567972222222,9.9,1002.2,0.03770658514571105,0.033848190498164,44,2025-10-31 14:45:08.739,9.1,N-Grass,CattleAcid,2,13RAW
2025-10-31 15:01:07.519,76.39909888888889,9.9,1002.2,0.10981910617066504,0.034415112959279966,43,2025-10-31 14:53:07.210,9.1,N-Grass,CattleAcid,2,14AA
2025-10-31 15:09:07.730,76.53249083333334,9.9,1002.2,0.04296655533797766,0.034375863625514924,43,2025-10-31 15:01:07.519,9.1,N-Grass,CattleAcid,3,15RAW
2025-10-31 15:25:06.664,76.7988613888889,9.9,1002.2,0.09910567327365126,0.034139420030223126,44,2025-10-31 15:09:07.730,9.1,N-Grass,CattleAcid,3,17AA
2025-10-31 15:33:06.142,76.93204972222223,8.7,1002.2,0.10771923251165674,0.03362142174269256,44,2025-10-31 15:25:06.664,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 15:41:06.144,77.06538361111112,8.7,1002.2,0.08196705692714742,0.03436277055186325,48,2025-10-31 15:33:06.142,9.2,N-Grass,CattleAcid,1,4AA
2025-10-31 15:57:06.160,77.33205472222222,8.7,1002.2,0.04273730962227405,0.03436277055186325,47,2025-10-31 15:41:06.144,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 16:21:04.769,77.73166833333333,8.7,1002.2,0.01859014596482713,0.033848190498164,45,2025-10-31 15:57:06.160,9.2,N-Grass,CattleAcid,1,11RAW
2025-10-31 16:29:03.888,77.86475694444445,8.7,1002.2,0.054674913812544024,0.034139420030223126,44,2025-10-31 16:21:04.769,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 16:37:03.951,77.99810777777779,7.7,1002.0,0.01751717113605316,0.033848190498164,45,2025-10-31 16:29:03.888,9.3,N-Grass,CattleAcid,2,13RAW
2025-10-31 16:45:04.647,78.13163444444444,7.7,1002.0,0.06607382320213785,0.034415112959279966,44,2025-10-31 16:37:03.951,9.3,N-Grass,CattleAcid,2,14AA
2025-10-31 16:53:03.596,78.26467583333333,7.7,1002.0,0.019094398492966642,0.034375863625514924,44,2025-10-31 16:45:04.647,9.3,N-Grass,CattleAcid,3,15RAW
2025-10-31 17:09:03.651,78.53135777777777,7.7,1002.0,0.05417400865848649,0.034139420030223126,45,2025-10-31 16:53:03.596,9.3,N-Grass,CattleAcid,3,17AA
2025-10-31 17:17:01.875,78.66419777777779,7.7,1002.0,0.06342210736282593,0.03362142174269256,45,2025-10-31 17:09:03.651,9.3,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 17:25:02.901,78.7978161111111,7.7,1002.0,0.04703105974080305,0.03436277055186325,49,2025-10-31 17:17:01.875,9.3,N-Grass,CattleAcid,1,4AA
2025-10-31 17:41:02.910,79.06448527777778,7.5,1001.9,0.024945945410706345,0.03436277055186325,48,2025-10-31 17:25:02.901,9.3,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 18:05:02.111,79.46426333333334,7.5,1001.9,0.0122850274440291,0.033848190498164,46,2025-10-31 17:41:02.910,9.3,N-Grass,CattleAcid,1,11RAW
2025-10-31 18:13:01.035,79.59729777777778,7.5,1001.9,0.05035657921621519,0.034139420030223126,45,2025-10-31 18:05:02.111,9.3,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 18:21:01.808,79.73084583333333,7.5,1001.9,0.014459542785782546,0.033848190498164,46,2025-10-31 18:13:01.035,9.3,N-Grass,CattleAcid,2,13RAW
2025-10-31 18:29:02.104,79.86426138888889,7.5,1001.9,0.06754725660735418,0.034415112959279966,45,2025-10-31 18:21:01.808,9.3,N-Grass,CattleAcid,2,14AA
2025-10-31 18:37:00.651,79.9971911111111,7.7,1001.8,0.015875447391891225,0.034375863625514924,45,2025-10-31 18:29:02.104,9.3,N-Grass,CattleAcid,3,15RAW
2025-10-31 18:53:00.005,80.26367833333335,7.7,1001.8,0.05136417762334265,0.034139420030223126,46,2025-10-31 18:37:00.651,9.3,N-Grass,CattleAcid,3,17AA
2025-10-31 19:00:59.401,80.39684388888888,7.7,1001.8,0.06520840886425303,0.03362142174269256,46,2025-10-31 18:53:00.005,9.3,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 19:09:00.680,80.5305325,7.7,1001.8,0.05558973850374136,0.03436277055186325,50,2025-10-31 19:00:59.401,9.3,N-Grass,CattleAcid,1,4AA
2025-10-31 19:24:58.982,80.79672749999999,7.7,1001.8,0.029808862110936134,0.03436277055186325,49,2025-10-31 19:09:00.680,9.3,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 19:48:58.176,81.19650361111111,7.9,1001.7,0.013393062936164046,0.033848190498164,47,2025-10-31 19:24:58.982,9.3,N-Grass,CattleAcid,1,11RAW
2025-10-31 19:56:57.301,81.3295938888889,7.9,1001.7,0.059011234356804665,0.034139420030223126,46,2025-10-31 19:48:58.176,9.3,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 20:04:57.414,81.46295861111112,7.9,1001.7,0.018757417209550695,0.033848190498164,47,2025-10-31 19:56:57.301,9.3,N-Grass,CattleAcid,2,13RAW
2025-10-31 20:12:57.303,81.5962611111111,7.9,1001.7,0.07968950388077962,0.034415112959279966,46,2025-10-31 20:04:57.414,9.3,N-Grass,CattleAcid,2,14AA
2025-10-31 20:20:56.648,81.72941250000001,7.9,1001.7,0.01893703180418042,0.034375863625514924,46,2025-10-31 20:12:57.303,9.3,N-Grass,CattleAcid,3,15RAW
2025-10-31 20:36:56.999,81.99617666666666,8.0,1001.5,0.06675694271447964,0.034139420030223126,47,2025-10-31 20:20:56.648,9.2,N-Grass,CattleAcid,3,17AA
2025-10-31 20:44:56.096,82.12925916666666,8.0,1001.5,0.07547417762348127,0.03362142174269256,47,2025-10-31 20:36:56.999,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 20:52:56.378,82.26267083333333,8.0,1001.5,0.07030309194399656,0.03436277055186325,51,2025-10-31 20:44:56.096,9.2,N-Grass,CattleAcid,1,4AA
2025-10-31 21:08:56.403,82.52934444444445,8.0,1001.5,0.037494190114458606,0.03436277055186325,50,2025-10-31 20:52:56.378,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 21:32:54.315,82.92876444444445,7.9,1000.9,0.01587145174776421,0.033848190498164,48,2025-10-31 21:08:56.403,9.2,N-Grass,CattleAcid,1,11RAW
2025-10-31 21:40:54.309,83.0620961111111,7.9,1000.9,0.05571210191778245,0.034139420030223126,47,2025-10-31 21:32:54.315,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 21:48:54.355,83.19544222222223,7.9,1000.9,0.0192467507990753,0.033848190498164,48,2025-10-31 21:40:54.309,9.2,N-Grass,CattleAcid,2,13RAW
2025-10-31 21:56:54.483,83.32881111111111,7.9,1000.9,0.07331776363916745,0.034415112959279966,47,2025-10-31 21:48:54.355,9.2,N-Grass,CattleAcid,2,14AA
2025-10-31 22:04:54.036,83.46202027777777,7.9,1000.9,0.01921588655403383,0.034375863625514924,47,2025-10-31 21:56:54.483,9.2,N-Grass,CattleAcid,3,15RAW
2025-10-31 22:20:53.802,83.72862194444444,7.9,1000.9,0.06359836568328575,0.034139420030223126,48,2025-10-31 22:04:54.036,9.2,N-Grass,CattleAcid,3,17AA
2025-10-31 22:28:52.970,83.86172416666666,7.9,1000.9,0.068663506464875,0.03362142174269256,48,2025-10-31 22:20:53.802,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-10-31 22:36:53.921,83.99532166666667,8.1,1000.6,0.06141326374952768,0.03436277055186325,52,2025-10-31 22:28:52.970,9.2,N-Grass,CattleAcid,1,4AA
2025-10-31 22:52:53.289,84.26181277777778,8.1,1000.6,0.029355678188185092,0.03436277055186325,51,2025-10-31 22:36:53.921,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-10-31 23:16:51.798,84.66139861111111,8.1,1000.6,0.012359348990425326,0.033848190498164,49,2025-10-31 22:52:53.289,9.2,N-Grass,CattleAcid,1,11RAW
2025-10-31 23:24:50.921,84.79448833333333,8.1,1000.6,0.04618069175738024,0.034139420030223126,48,2025-10-31 23:16:51.798,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-10-31 23:32:51.063,84.92786111111111,8.1,1000.4,0.016109676076977834,0.033848190498164,49,2025-10-31 23:24:50.921,9.2,N-Grass,CattleAcid,2,13RAW
2025-10-31 23:40:52.138,85.06149305555556,8.1,1000.4,0.06568892659573718,0.034415112959279966,48,2025-10-31 23:32:51.063,9.2,N-Grass,CattleAcid,2,14AA
2025-10-31 23:48:51.302,85.19459416666666,8.1,1000.4,0.016794333156784656,0.034375863625514924,48,2025-10-31 23:40:52.138,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 00:04:50.642,85.4610775,8.1,1000.4,0.05798517730671205,0.034139420030223126,49,2025-10-31 23:48:51.302,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 00:12:49.743,85.5941611111111,8.1,1000.4,0.06279958294203873,0.03362142174269256,49,2025-11-01 00:04:50.642,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 00:20:49.125,85.72732277777779,8.1,1000.4,0.05915493059521957,0.03436277055186325,53,2025-11-01 00:12:49.743,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 00:36:49.326,85.99404527777779,8.2,1000.1,0.029927233723913847,0.03436277055186325,52,2025-11-01 00:20:49.125,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 01:00:48.812,86.3939025,8.2,1000.1,0.015054765718674073,0.033848190498164,50,2025-11-01 00:36:49.326,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 01:08:48.795,86.5272311111111,8.2,1000.1,0.05384024892532325,0.034139420030223126,49,2025-11-01 01:00:48.812,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 01:16:48.017,86.66034833333333,8.2,1000.1,0.020219048150362174,0.033848190498164,50,2025-11-01 01:08:48.795,9.2,N-Grass,CattleAcid,2,13RAW
2025-11-01 01:24:48.257,86.79374833333334,8.2,1000.1,0.07408347069302744,0.034415112959279966,49,2025-11-01 01:16:48.017,9.2,N-Grass,CattleAcid,2,14AA
2025-11-01 01:32:48.055,86.92702555555556,8.2,999.7,0.01999132595263486,0.034375863625514924,49,2025-11-01 01:24:48.257,9.2,N-Grass,CattleAcid,3,15RAW
2025-11-01 01:48:47.542,87.19354972222222,8.2,999.7,0.06439972337743105,0.034139420030223126,50,2025-11-01 01:32:48.055,9.2,N-Grass,CattleAcid,3,17AA
2025-11-01 01:56:47.266,87.3268063888889,8.2,999.7,0.0677820916559568,0.03362142174269256,50,2025-11-01 01:48:47.542,9.2,N-Grass,CattleAcid,3,18H2SO4
2025-11-01 02:04:46.288,87.45986805555556,8.2,999.7,0.06712766729858591,0.03436277055186325,54,2025-11-01 01:56:47.266,9.2,N-Grass,CattleAcid,1,4AA
2025-11-01 02:20:46.279,87.72653222222222,8.2,999.7,0.035919639861221785,0.03436277055186325,53,2025-11-01 02:04:46.288,9.2,N-Grass,CattleAcid,1,8H2SO4
2025-11-01 02:44:44.530,88.12604638888888,8.0,999.4,0.01653040465775892,0.033848190498164,51,2025-11-01 02:20:46.279,9.2,N-Grass,CattleAcid,1,11RAW
2025-11-01 02:52:44.704,88.25942805555556,8.0,999.4,0.05184613494099351,0.034139420030223126,50,2025-11-01 02:44:44.530,9.2,N-Grass,CattleAcid,2,12H2SO4
2025-11-01 03:00:44.631,88.39274111111112,8.0,999.4,0.020864533885173467,0.033848190498164,51,2025-11-01 02:52:44.704,9.2,N-Grass,CattleAcid,2,13RAW
